id,FloodProbability
90906,7.5165
90907,10.246787
90908,4.3858666
90909,14.103749
90910,9.728502
90911,8.347371
90912,17.020458
90913,9.292914
90914,9.289137
90915,6.875268
90916,8.911246
90917,12.707664
90918,7.6088758
90919,8.755014
90920,11.7523155
90921,6.9548573
90922,7.622258
90923,9.640484
90924,10.637472
90925,11.246277
90926,10.227102
90927,10.516817
90928,14.15747
90929,12.806034
90930,10.486105
90931,11.4578285
90932,13.967093
90933,10.290093
90934,14.220945
90935,8.581831
90936,10.113413
90937,11.811883
90938,9.206104
90939,9.362301
90940,8.009197
90941,7.5757875
90942,5.5323653
90943,12.851197
90944,7.134136
90945,9.582033
90946,9.132108
90947,10.480674
90948,10.864282
90949,12.999309
90950,11.225237
90951,9.360868
90952,8.264759
90953,7.182864
90954,11.408546
90955,8.400788
90956,8.253162
90957,10.62278
90958,4.105633
90959,7.528988
90960,10.957298
90961,6.9507656
90962,11.136385
90963,5.645648
90964,12.053208
90965,6.4772315
90966,10.833577
90967,9.58118
90968,11.793621
90969,9.954999
90970,9.542281
90971,7.5396214
90972,9.648376
90973,11.018511
90974,8.850962
90975,10.999562
90976,8.0976095
90977,8.422331
90978,6.4761834
90979,9.45912
90980,8.888939
90981,12.022613
90982,13.054111
90983,4.2193737
90984,9.365891
90985,6.1934056
90986,13.423015
90987,8.459234
90988,8.372504
90989,11.81852
90990,9.607057
90991,7.9906335
90992,4.760198
90993,9.081361
90994,12.577234
90995,6.9384527
90996,15.174565
90997,9.589036
90998,6.9902086
90999,6.1885877
91000,11.981278
91001,7.4215508
91002,8.589101
91003,10.646247
91004,9.948412
91005,7.837475
91006,11.991644
91007,8.284193
91008,7.7712383
91009,12.021533
91010,9.995512
91011,10.046516
91012,8.858474
91013,10.500292
91014,9.120004
91015,9.241332
91016,7.4299464
91017,12.057111
91018,7.332614
91019,10.90227
91020,7.9511714
91021,11.267518
91022,8.396328
91023,5.3595753
91024,7.014512
91025,11.574277
91026,8.968665
91027,7.3921933
91028,12.078608
91029,10.651951
91030,8.922567
91031,8.675587
91032,6.9054885
91033,4.598429
91034,10.315026
91035,8.971093
91036,12.493324
91037,7.191618
91038,13.447691
91039,10.9547615
91040,8.97219
91041,7.6658363
91042,10.64199
91043,11.598702
91044,7.4035616
91045,7.957803
91046,8.1209135
91047,6.929216
91048,10.382823
91049,9.995623
91050,10.086687
91051,8.719256
91052,11.008623
91053,10.940703
91054,8.387125
91055,7.3644013
91056,13.681016
91057,11.274004
91058,15.622182
91059,13.341074
91060,9.397083
91061,8.050927
91062,15.468065
91063,8.663412
91064,10.163757
91065,9.3831625
91066,9.240939
91067,9.161801
91068,10.640335
91069,9.167772
91070,8.160242
91071,8.037934
91072,5.2495008
91073,6.2128487
91074,13.501176
91075,7.210681
91076,12.56888
91077,8.126079
91078,6.7209277
91079,7.3648877
91080,9.04287
91081,7.542554
91082,10.260688
91083,11.522768
91084,8.050927
91085,12.323508
91086,10.898518
91087,12.548349
91088,9.237492
91089,9.580423
91090,11.198105
91091,8.980374
91092,10.408441
91093,7.195776
91094,6.623975
91095,10.80605
91096,11.473722
91097,15.570213
91098,7.147706
91099,6.8348403
91100,9.580896
91101,11.751023
91102,7.755322
91103,8.844894
91104,9.791237
91105,16.722898
91106,12.2668495
91107,6.458602
91108,10.388342
91109,11.571568
91110,13.288013
91111,8.323124
91112,8.448624
91113,10.074892
91114,6.143452
91115,10.653053
91116,6.142746
91117,8.698642
91118,6.6334214
91119,8.217941
91120,9.808941
91121,9.361954
91122,6.3615127
91123,9.596406
91124,14.340827
91125,7.7691164
91126,8.207965
91127,6.3579583
91128,6.880392
91129,8.682869
91130,9.1292305
91131,8.205079
91132,12.675352
91133,11.076504
91134,9.856868
91135,7.203942
91136,10.298861
91137,10.89895
91138,7.9334016
91139,8.911028
91140,8.868474
91141,9.119067
91142,11.00206
91143,6.710981
91144,11.098583
91145,12.749392
91146,5.623123
91147,10.484433
91148,12.766797
91149,7.4035616
91150,14.872645
91151,11.351382
91152,9.319299
91153,9.32814
91154,7.5546384
91155,10.582892
91156,6.653544
91157,11.633734
91158,9.307671
91159,9.283366
91160,8.542772
91161,9.662632
91162,11.451485
91163,5.731208
91164,9.021999
91165,12.086768
91166,10.218166
91167,8.560555
91168,16.202456
91169,9.210877
91170,7.008635
91171,8.961541
91172,9.124902
91173,12.92324
91174,6.281127
91175,9.453898
91176,10.998753
91177,11.147596
91178,4.5226097
91179,14.760747
91180,12.1383505
91181,9.090811
91182,10.589855
91183,7.11302
91184,6.540185
91185,11.380522
91186,9.718383
91187,9.130524
91188,9.222552
91189,10.778878
91190,5.810537
91191,8.347111
91192,12.600231
91193,7.8319364
91194,8.012107
91195,7.815547
91196,8.472125
91197,8.295819
91198,6.8348403
91199,6.9911
91200,9.762223
91201,9.778294
91202,12.570929
91203,7.9911976
91204,7.0012097
91205,16.748503
91206,11.105294
91207,13.04856
91208,10.755013
91209,10.534488
91210,6.458602
91211,10.362671
91212,9.283377
91213,6.1044784
91214,13.151626
91215,8.579507
91216,5.514648
91217,8.240618
91218,9.240939
91219,10.037222
91220,10.028231
91221,6.969985
91222,12.883502
91223,11.178912
91224,9.824956
91225,10.452377
91226,11.546639
91227,6.889956
91228,9.08668
91229,9.6445265
91230,10.624955
91231,12.867337
91232,7.136286
91233,15.733308
91234,7.382169
91235,9.354088
91236,9.636685
91237,7.463609
91238,8.014363
91239,8.569734
91240,8.704568
91241,12.218131
91242,9.95844
91243,10.276024
91244,12.9543495
91245,11.241822
91246,7.038852
91247,9.377679
91248,11.046846
91249,11.362368
91250,7.037787
91251,13.250477
91252,11.880914
91253,7.7902
91254,6.8690505
91255,12.932106
91256,10.337162
91257,7.254408
91258,8.029279
91259,14.707488
91260,9.957266
91261,8.32632
91262,9.066746
91263,6.100355
91264,8.873569
91265,6.927649
91266,10.8892975
91267,8.017295
91268,7.1204824
91269,13.030898
91270,17.996735
91271,6.8672876
91272,8.960007
91273,14.0171385
91274,10.468601
91275,9.524668
91276,12.630623
91277,11.382806
91278,11.02565
91279,8.540694
91280,8.866768
91281,7.4699826
91282,11.296848
91283,9.622314
91284,9.394942
91285,9.626482
91286,8.537638
91287,9.559117
91288,9.488123
91289,9.287045
91290,7.4315233
91291,7.251536
91292,17.970058
91293,10.3612385
91294,9.089951
91295,13.768153
91296,9.345403
91297,11.371265
91298,15.504042
91299,7.9662733
91300,7.9913135
91301,8.96158
91302,9.2308855
91303,9.445167
91304,11.043611
91305,10.717597
91306,5.913417
91307,8.858194
91308,10.6198225
91309,12.910483
91310,11.943785
91311,8.270463
91312,10.595555
91313,9.5980425
91314,6.4172926
91315,9.138376
91316,7.3435183
91317,9.770833
91318,8.254943
91319,7.419675
91320,8.353802
91321,8.014047
91322,4.4570985
91323,9.108792
91324,7.312773
91325,7.2128854
91326,10.696327
91327,14.066108
91328,10.477274
91329,10.023597
91330,10.281016
91331,9.278693
91332,15.064205
91333,8.365877
91334,10.790024
91335,4.301708
91336,13.825648
91337,11.028279
91338,9.423365
91339,10.636807
91340,7.6610594
91341,6.2128487
91342,9.640682
91343,7.411641
91344,6.786321
91345,7.4343967
91346,8.119058
91347,12.370401
91348,9.711496
91349,10.350974
91350,4.105633
91351,12.614574
91352,9.116116
91353,10.662405
91354,9.189272
91355,7.6825924
91356,12.06508
91357,11.259231
91358,17.289223
91359,10.989012
91360,5.815683
91361,9.776164
91362,8.538216
91363,12.41205
91364,8.62352
91365,8.469537
91366,9.224331
91367,10.935701
91368,6.9911
91369,9.339504
91370,10.695794
91371,8.424398
91372,6.8348403
91373,11.261843
91374,6.7453117
91375,8.912887
91376,8.56404
91377,9.819636
91378,11.526978
91379,7.2614226
91380,9.170766
91381,11.126332
91382,4.390617
91383,7.290172
91384,8.459864
91385,10.853565
91386,9.531456
91387,11.04401
91388,12.080523
91389,6.1022325
91390,7.624163
91391,7.5463066
91392,11.486589
91393,8.899992
91394,9.870846
91395,10.18121
91396,9.966774
91397,11.583247
91398,11.444643
91399,8.034329
91400,6.6700144
91401,9.314581
91402,13.305879
91403,4.780962
91404,9.093078
91405,11.859483
91406,13.84008
91407,7.4350443
91408,8.612529
91409,11.788256
91410,9.455014
91411,11.177547
91412,13.138613
91413,9.167942
91414,8.265133
91415,9.041445
91416,9.495153
91417,9.245382
91418,12.296608
91419,11.663128
91420,11.517431
91421,9.565197
91422,9.487868
91423,13.664951
91424,7.1008844
91425,9.657489
91426,7.748666
91427,8.802901
91428,10.053736
91429,7.5264993
91430,14.392406
91431,6.542439
91432,16.08041
91433,7.4832735
91434,11.583402
91435,11.172852
91436,11.839159
91437,11.470605
91438,8.27979
91439,12.598485
91440,12.377504
91441,7.519906
91442,9.878254
91443,14.945991
91444,10.800987
91445,9.715884
91446,6.4852467
91447,15.401432
91448,7.0924044
91449,10.623729
91450,14.028623
91451,13.056694
91452,10.456509
91453,8.104127
91454,9.74522
91455,16.096313
91456,10.72146
91457,6.389571
91458,9.238233
91459,10.784353
91460,10.149942
91461,10.138292
91462,8.197306
91463,11.081841
91464,9.391979
91465,9.259855
91466,10.118555
91467,17.976898
91468,10.878665
91469,12.884275
91470,7.699862
91471,9.961247
91472,4.157453
91473,9.700804
91474,10.955313
91475,9.6045065
91476,13.53951
91477,7.3107343
91478,8.673162
91479,4.5295577
91480,12.001834
91481,14.053671
91482,9.438926
91483,8.231851
91484,6.2451077
91485,9.672605
91486,9.878474
91487,9.15203
91488,12.46853
91489,14.051395
91490,10.590155
91491,7.442212
91492,10.406971
91493,7.4299464
91494,10.867227
91495,10.363022
91496,10.278904
91497,7.873468
91498,7.838014
91499,9.40312
91500,9.477186
91501,9.8534775
91502,10.629301
91503,9.491779
91504,7.8913245
91505,7.7398787
91506,11.7760515
91507,11.1018715
91508,8.714191
91509,10.582026
91510,11.651796
91511,11.171396
91512,10.14368
91513,8.348407
91514,7.710124
91515,9.399102
91516,9.71852
91517,4.404143
91518,11.286836
91519,6.8896084
91520,6.9150515
91521,11.079947
91522,7.755025
91523,11.048536
91524,6.9911
91525,11.527152
91526,8.146041
91527,8.424349
91528,13.235106
91529,10.18337
91530,7.1551685
91531,10.218632
91532,14.977724
91533,15.053986
91534,8.731311
91535,8.980303
91536,9.759865
91537,12.862603
91538,7.885197
91539,8.669729
91540,11.090511
91541,9.161023
91542,10.600621
91543,17.687197
91544,9.166648
91545,7.3098226
91546,12.197796
91547,8.992121
91548,10.511452
91549,8.2737
91550,8.724603
91551,8.872608
91552,9.584559
91553,10.009305
91554,6.786321
91555,8.262108
91556,5.81977
91557,11.447743
91558,13.492415
91559,8.27185
91560,9.444917
91561,9.822085
91562,9.6803465
91563,7.5248957
91564,11.232381
91565,12.409644
91566,6.0350227
91567,9.588129
91568,10.947576
91569,4.157453
91570,9.666457
91571,9.254564
91572,13.05829
91573,8.143666
91574,10.198567
91575,9.894615
91576,8.971211
91577,10.819644
91578,8.610018
91579,10.856595
91580,11.128743
91581,10.823669
91582,11.066699
91583,9.052756
91584,9.424209
91585,11.042472
91586,11.786104
91587,6.391082
91588,11.293418
91589,5.5277567
91590,10.358
91591,5.6094704
91592,7.3001065
91593,5.469414
91594,8.207954
91595,7.99265
91596,7.259795
91597,9.107469
91598,11.143626
91599,11.245807
91600,9.05597
91601,6.6799264
91602,10.880487
91603,8.140595
91604,9.664587
91605,8.597258
91606,10.049965
91607,8.693345
91608,7.754964
91609,15.410482
91610,9.749115
91611,9.606202
91612,11.61447
91613,9.68981
91614,12.219136
91615,9.423638
91616,8.658664
91617,6.955658
91618,9.305981
91619,9.615393
91620,6.6164584
91621,10.155347
91622,8.798688
91623,16.413265
91624,8.889173
91625,6.1296473
91626,9.532897
91627,9.991841
91628,10.94062
91629,10.777766
91630,10.428141
91631,8.485411
91632,10.162335
91633,11.585334
91634,7.6642995
91635,9.206905
91636,7.0035768
91637,11.588806
91638,10.779902
91639,9.779754
91640,8.705899
91641,5.754011
91642,10.927609
91643,8.633238
91644,10.27643
91645,5.866793
91646,5.795229
91647,12.581815
91648,8.762347
91649,10.06003
91650,9.094313
91651,8.3372965
91652,9.688371
91653,7.2699504
91654,6.5244303
91655,13.798665
91656,5.5035696
91657,7.6189003
91658,6.4199576
91659,9.848584
91660,10.103762
91661,9.120608
91662,7.3947167
91663,4.1649566
91664,10.435836
91665,8.8477745
91666,15.265732
91667,6.443425
91668,18.548357
91669,9.9989
91670,7.2146697
91671,7.442212
91672,7.308469
91673,10.43946
91674,11.143041
91675,10.510607
91676,9.304047
91677,14.6573715
91678,6.3658476
91679,9.602214
91680,13.06028
91681,10.878972
91682,8.364937
91683,4.5780277
91684,10.370653
91685,7.201654
91686,8.879672
91687,10.227329
91688,16.811134
91689,9.727284
91690,7.6387115
91691,4.760198
91692,11.348701
91693,9.768113
91694,9.556397
91695,7.578297
91696,7.195546
91697,9.457977
91698,4.105633
91699,10.680001
91700,7.885197
91701,11.794353
91702,10.905318
91703,11.170934
91704,7.878639
91705,7.6790524
91706,9.222009
91707,9.96602
91708,11.113014
91709,11.988827
91710,10.112968
91711,16.602129
91712,11.075966
91713,13.630195
91714,13.441542
91715,10.527942
91716,13.489872
91717,12.233465
91718,10.218197
91719,13.819983
91720,9.803996
91721,10.986837
91722,9.483877
91723,14.968923
91724,7.238801
91725,12.849636
91726,8.399844
91727,4.5164504
91728,8.814894
91729,13.124546
91730,9.7258
91731,16.040474
91732,7.037787
91733,12.25317
91734,12.069379
91735,7.6180425
91736,6.3322577
91737,8.050403
91738,8.845454
91739,10.372335
91740,13.307447
91741,9.991702
91742,9.833798
91743,8.317415
91744,9.62349
91745,7.8471985
91746,12.346811
91747,8.346267
91748,11.739456
91749,15.420555
91750,8.861311
91751,6.159948
91752,6.1044784
91753,7.037787
91754,11.695224
91755,8.335814
91756,9.776578
91757,11.10183
91758,10.204973
91759,10.604283
91760,14.208307
91761,7.9395266
91762,9.964242
91763,5.131714
91764,11.452446
91765,9.9832115
91766,7.687604
91767,8.204393
91768,10.504989
91769,13.698068
91770,6.910789
91771,14.26835
91772,9.354042
91773,9.577591
91774,11.623476
91775,5.9483595
91776,11.0034
91777,4.3857846
91778,15.249598
91779,8.996644
91780,6.948016
91781,9.095808
91782,13.243701
91783,9.66897
91784,8.484074
91785,11.730607
91786,8.986566
91787,11.28549
91788,12.5479965
91789,9.028369
91790,10.765542
91791,6.8348403
91792,5.6587796
91793,10.657342
91794,9.857621
91795,16.717993
91796,7.3148694
91797,13.792937
91798,8.042606
91799,12.775922
91800,10.893879
91801,9.075779
91802,11.108315
91803,6.1793866
91804,7.2901006
91805,13.186548
91806,7.527189
91807,5.5402927
91808,10.29568
91809,10.80542
91810,12.704453
91811,10.716477
91812,7.0571723
91813,7.5235963
91814,10.781872
91815,9.86858
91816,9.110075
91817,7.3382683
91818,7.1260996
91819,6.31226
91820,8.974614
91821,6.028072
91822,10.046731
91823,12.327916
91824,7.25145
91825,9.1214485
91826,7.8302727
91827,9.383631
91828,9.086735
91829,11.551853
91830,6.702919
91831,8.753364
91832,7.352103
91833,9.64038
91834,10.048565
91835,5.5616198
91836,7.7351823
91837,9.011189
91838,8.662179
91839,12.191621
91840,7.564663
91841,10.082147
91842,7.3291535
91843,11.269502
91844,4.946098
91845,12.151538
91846,10.201033
91847,6.786321
91848,9.946372
91849,14.592236
91850,9.065871
91851,10.670728
91852,14.788706
91853,9.872978
91854,6.948016
91855,9.570568
91856,8.363458
91857,7.897116
91858,9.530175
91859,9.076742
91860,9.057193
91861,7.467917
91862,9.041077
91863,7.213178
91864,4.422297
91865,12.2672415
91866,6.828951
91867,10.196612
91868,9.197655
91869,9.038193
91870,11.060883
91871,10.972286
91872,5.2357135
91873,12.304751
91874,10.06939
91875,6.0417056
91876,8.598268
91877,8.341618
91878,10.577163
91879,6.7045465
91880,11.813853
91881,9.367648
91882,14.33576
91883,14.905995
91884,9.003457
91885,5.7599125
91886,5.6756177
91887,7.631242
91888,9.113239
91889,12.013097
91890,10.363738
91891,12.25832
91892,4.5581017
91893,8.666031
91894,6.9593105
91895,11.219649
91896,9.211215
91897,10.577499
91898,8.963193
91899,14.354887
91900,7.3776746
91901,9.157765
91902,7.9152327
91903,7.2598457
91904,11.409401
91905,13.397466
91906,17.89763
91907,10.975705
91908,10.0142565
91909,7.0722504
91910,15.453852
91911,11.246572
91912,8.230002
91913,8.335907
91914,7.2139144
91915,9.095158
91916,10.39977
91917,12.07351
91918,6.9057393
91919,8.862021
91920,7.037787
91921,9.792527
91922,13.328574
91923,4.760198
91924,11.714138
91925,11.744018
91926,12.659968
91927,9.51188
91928,7.01179
91929,9.551452
91930,9.475923
91931,14.177954
91932,10.154944
91933,7.1342225
91934,8.410299
91935,9.186051
91936,12.451471
91937,10.939406
91938,9.82505
91939,8.341506
91940,14.438419
91941,10.769048
91942,9.834074
91943,12.357312
91944,7.82843
91945,10.13631
91946,9.827825
91947,10.046015
91948,9.811119
91949,10.267664
91950,10.758565
91951,7.728655
91952,7.6560183
91953,10.07287
91954,11.664897
91955,5.605353
91956,8.921096
91957,13.153478
91958,9.419712
91959,7.038852
91960,9.441046
91961,8.349929
91962,8.697003
91963,9.678183
91964,10.696995
91965,14.609451
91966,12.186782
91967,7.195546
91968,14.982153
91969,7.3790507
91970,8.6272955
91971,11.954218
91972,9.782178
91973,10.894808
91974,9.139381
91975,7.7726717
91976,9.554903
91977,10.953746
91978,8.95937
91979,8.3798485
91980,7.194011
91981,8.61013
91982,9.324967
91983,6.909305
91984,6.737341
91985,6.090071
91986,9.805139
91987,8.005053
91988,6.8043394
91989,8.415786
91990,9.146938
91991,8.295331
91992,11.543015
91993,15.853522
91994,4.5538983
91995,9.07692
91996,11.007866
91997,10.407587
91998,8.725675
91999,9.403577
92000,8.08634
92001,11.7349615
92002,9.951194
92003,9.879373
92004,9.38993
92005,5.866793
92006,9.549885
92007,10.979823
92008,10.014204
92009,9.108074
92010,7.2698183
92011,8.427274
92012,11.344935
92013,8.463107
92014,9.373044
92015,6.673787
92016,11.061834
92017,8.134296
92018,15.1917
92019,10.58108
92020,9.045333
92021,7.6996536
92022,9.262412
92023,11.749364
92024,12.092427
92025,15.344803
92026,8.991919
92027,5.010143
92028,6.4761734
92029,11.88263
92030,10.97209
92031,7.87275
92032,6.8690505
92033,9.788647
92034,7.251845
92035,9.54928
92036,10.133736
92037,6.8348403
92038,7.1942425
92039,9.488496
92040,7.99351
92041,8.064094
92042,10.369828
92043,13.120549
92044,8.667386
92045,4.702799
92046,17.084995
92047,9.809334
92048,9.011314
92049,8.71667
92050,10.493273
92051,7.203942
92052,12.4401455
92053,11.389047
92054,6.7637386
92055,10.1493025
92056,11.832834
92057,9.960856
92058,13.979189
92059,8.100597
92060,8.965731
92061,9.128028
92062,8.1146555
92063,6.8834395
92064,14.827138
92065,12.799905
92066,10.380502
92067,5.3694224
92068,12.029491
92069,9.240233
92070,11.012659
92071,12.120794
92072,8.334485
92073,6.7658944
92074,12.524768
92075,9.075017
92076,11.615516
92077,8.5575905
92078,12.235177
92079,8.585511
92080,7.5771785
92081,9.053283
92082,10.610007
92083,10.597943
92084,11.321989
92085,7.706518
92086,11.129434
92087,4.7110853
92088,7.32303
92089,8.838511
92090,18.832533
92091,6.4958515
92092,7.706518
92093,7.493724
92094,9.33836
92095,8.407345
92096,11.569354
92097,11.86633
92098,8.1704035
92099,10.545073
92100,11.59682
92101,8.637991
92102,11.614182
92103,4.7341704
92104,12.208963
92105,8.231309
92106,13.440188
92107,4.9617662
92108,10.409898
92109,15.424937
92110,6.7045465
92111,13.164037
92112,6.112714
92113,6.8913717
92114,10.224764
92115,9.756081
92116,10.55117
92117,9.457676
92118,13.577694
92119,5.8167214
92120,5.6453123
92121,8.876215
92122,9.572582
92123,11.049007
92124,11.527072
92125,12.832169
92126,8.43489
92127,7.56567
92128,5.5423284
92129,7.4453173
92130,7.0035768
92131,6.8348403
92132,9.775078
92133,8.098442
92134,14.176531
92135,6.1955175
92136,8.423227
92137,7.310762
92138,5.7371855
92139,10.9960575
92140,6.7598677
92141,6.1968517
92142,10.300958
92143,7.0305004
92144,7.982426
92145,9.185607
92146,8.97542
92147,6.636652
92148,10.350974
92149,15.504869
92150,9.313553
92151,8.614136
92152,13.368913
92153,7.6999063
92154,13.9598465
92155,17.48365
92156,8.282663
92157,8.2441
92158,8.843133
92159,12.971431
92160,7.3575363
92161,16.434574
92162,6.425885
92163,10.8541565
92164,10.716687
92165,12.308545
92166,10.242647
92167,15.600299
92168,8.19937
92169,12.281783
92170,8.28765
92171,14.734752
92172,8.40109
92173,10.582962
92174,11.376108
92175,6.719003
92176,7.7895823
92177,9.280815
92178,14.099133
92179,9.030627
92180,7.648924
92181,9.559394
92182,8.656303
92183,7.2774515
92184,11.472559
92185,15.707911
92186,12.328231
92187,12.177658
92188,6.8471494
92189,5.073862
92190,8.514641
92191,8.022183
92192,11.023025
92193,7.003394
92194,8.7041235
92195,5.2162104
92196,9.204058
92197,7.028965
92198,9.023592
92199,8.819874
92200,13.202496
92201,13.050355
92202,7.9260545
92203,9.781675
92204,10.843637
92205,8.125797
92206,13.601529
92207,10.065719
92208,5.0581937
92209,8.592562
92210,9.03107
92211,8.042375
92212,9.266945
92213,14.123699
92214,8.835335
92215,9.884906
92216,9.831647
92217,5.930716
92218,6.4115977
92219,8.468918
92220,9.665061
92221,10.092678
92222,9.849486
92223,7.646748
92224,10.346581
92225,8.6382885
92226,9.599536
92227,10.166186
92228,11.058608
92229,7.384042
92230,10.973173
92231,9.975048
92232,18.052921
92233,13.316833
92234,4.9333005
92235,11.001463
92236,12.594754
92237,9.658267
92238,8.167872
92239,6.7637386
92240,10.285309
92241,8.919387
92242,11.782225
92243,8.874642
92244,11.023331
92245,8.58183
92246,9.412039
92247,13.335105
92248,8.985075
92249,7.465656
92250,9.75696
92251,9.275832
92252,10.204109
92253,6.7678947
92254,5.0022874
92255,8.355218
92256,7.9693394
92257,10.756901
92258,11.351342
92259,8.64694
92260,11.128431
92261,9.696287
92262,10.02965
92263,13.278774
92264,8.38026
92265,8.022183
92266,10.116651
92267,7.307936
92268,11.618918
92269,12.297107
92270,7.7666297
92271,6.826138
92272,13.585151
92273,12.423306
92274,12.994958
92275,17.870415
92276,12.070878
92277,9.029402
92278,12.918714
92279,9.293922
92280,4.5573206
92281,13.310457
92282,9.1020775
92283,8.837648
92284,7.353113
92285,8.472419
92286,11.068924
92287,9.329829
92288,4.644962
92289,7.582436
92290,6.1020026
92291,5.765611
92292,8.662277
92293,8.921474
92294,15.365082
92295,10.615262
92296,10.109701
92297,6.5140734
92298,11.936692
92299,11.219498
92300,9.656033
92301,8.45777
92302,5.038063
92303,9.13668
92304,11.390476
92305,8.966586
92306,13.769269
92307,7.907833
92308,11.763934
92309,10.362125
92310,10.657801
92311,4.439575
92312,11.298929
92313,8.384113
92314,12.658156
92315,9.225778
92316,6.133631
92317,7.154446
92318,7.6797357
92319,4.744271
92320,4.6672206
92321,8.331873
92322,7.6492467
92323,7.47519
92324,11.699117
92325,9.276831
