Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB53,OUT046,2759.9744747870873
DRP47,OUT019,655.2266957521617
FDA14,OUT013,2129.5130554838206
DRC24,OUT035,2509.687495454682
FDW21,OUT018,1580.3110676994156
NCH29,OUT046,1721.0633939608597
FDU58,OUT013,3199.5078742441788
FDY27,OUT017,2690.609495198719
FDV56,OUT035,1822.2756985251067
FDT59,OUT046,4190.2346200910915
FDB23,OUT046,3546.8346874322624
FDR49,OUT045,772.2236126732344
FDB03,OUT010,612.955032453259
FDN39,OUT045,2974.028484652165
FDX02,OUT027,5670.525466497742
FDQ16,OUT027,3002.522763190472
FDU35,OUT018,1488.0383590315282
NCT29,OUT013,1861.7191994375385
FDZ27,OUT046,664.894500449072
FDN57,OUT017,2036.6174376578915
FDA03,OUT018,1964.997787999879
FDZ36,OUT045,2937.7860076274887
NCU05,OUT013,1217.8036988931935
FDT39,OUT018,2185.872915334248
FDK60,OUT017,1613.0422281279111
FDZ25,OUT017,2949.8993010034396
FDG12,OUT046,2089.450377069804
DRB01,OUT019,616.6356298808223
NCC43,OUT027,5171.23843967298
FDX13,OUT019,661.1339196273582
FDM22,OUT049,953.2448077428276
FDJ03,OUT027,1293.193292807822
FDU14,OUT018,4517.163994464434
FDB33,OUT010,390.8784224482631
FDP27,OUT046,3410.6737339118904
FDO38,OUT010,150.96075763085787
FDE28,OUT027,6182.866166293868
FDO27,OUT035,1654.322762749925
DRL23,OUT027,3011.07839604376
FDS28,OUT046,803.0823338018251
FDX24,OUT013,1349.808564666041
FDZ02,OUT035,1662.5737872980733
FDL46,OUT045,1656.887742812874
FDS60,OUT027,5390.537570735356
NCO06,OUT017,576.9942918996778
FDO16,OUT035,1565.2216271364914
FDC60,OUT049,1536.0484503008724
FDA48,OUT018,2895.456365270126
FDZ36,OUT027,4154.434911797202
FDK27,OUT045,1810.2597502565804
FDW23,OUT018,541.6272780754978
FDM14,OUT018,1502.2922364130939
FDM14,OUT013,1706.470611961828
FDW60,OUT018,2597.146602516709
FDE21,OUT013,2089.1174633968194
NCM42,OUT035,2084.42979609592
FDY59,OUT010,167.57151015632599
DRI49,OUT049,1356.7145281404778
FDT28,OUT019,359.3209834566792
FDQ22,OUT018,540.2780795327244
FDR60,OUT049,1259.2938317302937
FDC50,OUT019,171.5688753497468
FDV24,OUT013,2421.813236421901
DRF48,OUT010,550.5822649410559
FDQ47,OUT046,676.4189561193468
DRN36,OUT049,1559.5171424828327
NCY06,OUT035,2087.242474762477
FDE52,OUT035,1506.7619770317015
NCB54,OUT045,1834.5097797107474
NCF31,OUT035,2593.4826850692507
FDJ08,OUT027,5469.342107366963
NCC07,OUT017,1842.6116671718582
NCD19,OUT027,1295.5076640453026
FDL46,OUT049,1951.191381523824
FDM20,OUT045,3709.486655386042
NCI06,OUT010,382.4130471108947
DRM11,OUT035,4488.166637065967
NCH07,OUT018,2201.9634255733454
FDS23,OUT013,1891.7348985858869
FDO49,OUT018,537.2441240274779
FDS35,OUT049,1189.3483933444977
DRK39,OUT045,1190.3764807860289
DRI39,OUT049,836.0904262517322
FDV04,OUT017,2062.3237301492595
NCN14,OUT035,3168.753863804787
FDH08,OUT013,4142.883387810026
FDS20,OUT046,2943.743861929874
FDV40,OUT049,1274.1410736139414
FDZ48,OUT010,215.45702684962544
FDS24,OUT027,2217.99766210634
FDK44,OUT049,3011.518426769863
FDS48,OUT045,2518.004341936617
FDK26,OUT010,661.7638460247824
FDD23,OUT045,3002.3999292734443
NCH54,OUT017,2541.2678125590173
NCP14,OUT010,316.96462005606054
FDM60,OUT010,130.4078678110286
FDV24,OUT017,2174.7468790990138
FDH08,OUT018,2990.923200802673
FDS12,OUT027,3237.145368847659
FDR39,OUT027,4411.769829918098
FDP12,OUT027,988.468733477592
DRF60,OUT027,5166.6483323489965
FDC09,OUT035,1748.2243274415796
FDF50,OUT018,2999.1364794661213
FDG28,OUT035,3699.374618963853
NCE19,OUT017,917.4965511943726
NCM53,OUT010,274.1618069997878
NCN18,OUT049,1938.0727479796865
FDF32,OUT035,3775.2666907417415
FDF11,OUT013,3842.915199395978
DRI59,OUT049,3766.39144139617
NCG54,OUT035,2660.3967172899806
FDM44,OUT046,1551.8194606377783
FDT57,OUT018,2876.821768028639
FDV24,OUT046,2369.7852447357063
FDI50,OUT019,713.921440557232
FDS09,OUT035,865.7055648633707
NCC31,OUT027,4070.495512605633
FDQ07,OUT019,436.70006342161355
FDC22,OUT017,3212.362200692084
FDZ56,OUT046,2606.7935803980345
FDZ40,OUT019,145.86096551892842
FDS46,OUT027,2971.820942440393
DRD24,OUT045,2019.299915814422
FDV45,OUT017,3338.010525990704
FDL26,OUT045,2412.9138354516354
FDA56,OUT018,1726.7358735886833
FDN27,OUT046,1726.4807563587453
FDM20,OUT049,4645.827781863029
FDO16,OUT017,1464.6084272127991
FDL03,OUT035,3303.097965713653
FDE58,OUT046,1945.8337283928329
FDI02,OUT027,2862.117348037662
NCC55,OUT019,172.8597620301573
FDR03,OUT018,3029.1877374042747
FDB14,OUT017,1577.0719771818813
FDR45,OUT013,3487.4838436388172
NCN07,OUT017,2100.7707844434276
FDM51,OUT019,229.6176245931333
FDT52,OUT027,5115.26048112219
FDL26,OUT046,2754.492618813345
NCZ42,OUT046,3737.2748960115946
DRI47,OUT019,481.0469005726036
FDW40,OUT013,2646.634538168748
FDN34,OUT046,3141.529494639592
FDS01,OUT035,3280.033682144316
NCG55,OUT045,1865.7853335737707
FDC11,OUT035,1395.0262837435362
FDX35,OUT018,2728.4027450869226
NCB06,OUT046,2594.683645150355
FDR09,OUT019,332.1047262801512
FDC53,OUT017,1478.7806096212532
FDY45,OUT013,4521.8854699906715
FDA22,OUT010,397.63753253191476
FDE02,OUT035,1615.2565957608474
FDW21,OUT045,1779.95007047498
FDV34,OUT046,1263.5810343227918
FDS59,OUT049,1857.3113590115083
NCW17,OUT017,2190.417319374659
NCK54,OUT046,2018.8787274840813
FDG17,OUT019,475.3040025788123
FDG35,OUT017,2582.6030335753553
FDD08,OUT010,123.16211946809835
NCO07,OUT017,3635.9889558150235
FDJ10,OUT010,342.3915864599976
FDW36,OUT017,1699.5724770472186
FDW21,OUT010,333.3957833911304
FDY19,OUT017,1847.6257729226008
DRE03,OUT013,584.7306345857062
NCC55,OUT049,649.7525406030945
FDH52,OUT010,153.5081771899345
FDO09,OUT017,2922.8280129206382
FDU43,OUT045,3563.50637675855
FDX09,OUT010,409.6312902976856
FDH40,OUT019,160.9111494618753
FDW58,OUT017,1745.9245520096515
FDC47,OUT017,4037.0517517127246
NCR41,OUT035,1706.9340616649417
DRG49,OUT035,4010.581157691336
FDC52,OUT027,4386.04532648497
FDY13,OUT046,1384.0269538892808
FDY35,OUT013,788.6628766593258
FDI35,OUT017,3409.1835565564143
NCU18,OUT049,2384.4305871171814
FDY33,OUT018,2420.275152400287
FDC15,OUT027,2798.363561821425
FDU01,OUT049,3178.303758646157
NCU42,OUT046,2993.16429898464
NCV29,OUT018,2365.6542951578717
NCY30,OUT017,3292.175925392652
FDQ46,OUT049,1723.8487459320252
FDG58,OUT027,3849.235671289505
FDK33,OUT017,4201.17965430084
NCD07,OUT045,1809.4295453785167
NCX29,OUT027,3316.769248367965
NCT42,OUT013,2208.289657158995
DRN59,OUT035,774.3422588061626
FDI44,OUT035,1218.476950747513
FDA45,OUT049,2550.945760231838
FDP31,OUT045,754.1664714742205
FDY01,OUT046,1822.111180249255
FDT09,OUT018,2007.3927513086053
DRH03,OUT027,2442.6592865593293
FDA36,OUT018,2622.726348251708
NCF31,OUT017,2507.8806911270444
FDG14,OUT049,2446.088049525151
FDG28,OUT027,5145.293202876688
FDU14,OUT049,3782.552282449079
FDY47,OUT019,389.0080385826036
FDI56,OUT049,1593.97926042956
DRD01,OUT013,785.6920374595397
FDM22,OUT046,1017.9974381640241
FDH33,OUT013,768.1327236310699
DRZ24,OUT013,1840.8823227843307
NCQ38,OUT046,1581.5256049573904
FDO16,OUT027,2263.35574205937
FDU07,OUT027,3988.9605053133982
NCB07,OUT013,2945.329959453975
FDU48,OUT045,1933.96482931727
NCM43,OUT045,2729.5310132439035
FDR31,OUT010,480.1667479006587
DRK49,OUT018,431.5076324332431
NCI30,OUT010,509.37598813163686
DRD60,OUT017,3369.3109737469376
NCG19,OUT046,3678.954576163244
FDH12,OUT035,1715.041774733777
FDM32,OUT035,1595.7394674588213
FDM27,OUT035,2685.110439372095
NCU53,OUT027,4083.460481511799
NCQ18,OUT046,1573.7258817406982
FDS10,OUT013,2684.280504171638
FDB33,OUT027,4008.4657151559
FDI12,OUT013,1417.4785668922918
NCW42,OUT013,3469.544333132284
NCC06,OUT018,1863.3505967862934
FDW02,OUT017,1818.8693414013262
NCD43,OUT017,1778.4596856673145
FDM57,OUT018,897.0479590635318
FDA58,OUT017,3687.275174349299
FDK56,OUT046,2863.7931984432025
FDP52,OUT045,4329.825813046945
FDW20,OUT018,1829.82609853024
FDS52,OUT049,1644.8238499281615
NCT29,OUT018,1700.7730470606436
NCL54,OUT013,2939.691247179107
FDC05,OUT045,3361.175253428489
FDF34,OUT035,2771.9511195021228
FDP03,OUT027,3324.2937703165144
FDD32,OUT010,158.4476342134085
FDZ10,OUT045,2184.1049741567267
FDZ40,OUT035,931.6187221727669
FDD51,OUT018,471.5959482365438
NCY30,OUT019,369.06447548176106
FDP58,OUT017,3755.768134399641
FDV49,OUT017,4486.343680312734
FDY24,OUT019,120.78141475519351
NCO55,OUT017,1745.4855354208669
FDR13,OUT017,2008.28702867592
FDS51,OUT017,1014.9394797147847
FDP26,OUT045,1429.4929978392756
NCB54,OUT027,3912.005408167982
FDF32,OUT017,3160.8069837043627
FDN31,OUT018,2964.321979397407
DRM48,OUT017,619.3962939424778
FDN20,OUT049,2632.4739822959236
DRL01,OUT046,4544.046095661981
FDV56,OUT049,1688.0573772872315
DRH13,OUT027,2752.8150191485183
FDA03,OUT017,2278.248572631743
FDF47,OUT027,6409.779030144663
FDX32,OUT046,2628.0389223485336
FDX57,OUT049,1643.6567079466586
NCA30,OUT045,2803.5164758070337
FDO49,OUT013,510.1015276239891
FDL04,OUT019,142.05350883941833
DRM48,OUT035,632.3284347996737
FDR16,OUT013,3320.6852895612287
NCC19,OUT018,3102.21416271026
NCE42,OUT045,3215.4461659881954
FDY24,OUT017,1086.8724272083505
FDH19,OUT049,2867.226732137814
FDJ46,OUT013,2534.207314594448
FDN45,OUT010,607.7702005471476
FDY08,OUT035,2468.5869427224093
FDZ37,OUT035,1537.4653866015547
NCT30,OUT045,780.5860013831614
DRY23,OUT018,478.26826053703167
NCZ30,OUT018,1947.191760073474
FDC44,OUT018,1488.6202013743869
FDB45,OUT035,1614.9031481931745
FDY04,OUT013,2467.2861233348185
FDM27,OUT046,2530.8637664437783
FDZ43,OUT017,3706.2358871912675
FDT39,OUT019,480.7369972382555
NCC06,OUT019,342.73261445310095
FDL15,OUT027,3677.4675590457928
FDL57,OUT017,4098.419340274724
FDU08,OUT046,1457.137436083416
FDK40,OUT017,4461.669462760652
FDQ12,OUT010,668.3328798857474
FDS48,OUT017,2309.328434603924
FDP09,OUT045,3596.7102421628333
FDW21,OUT049,1726.3647605570181
FDY25,OUT035,3347.0078035166957
DRE13,OUT017,1385.4160828161257
FDV43,OUT019,36.46316351701671
FDD22,OUT045,1716.5814455088473
FDM46,OUT019,205.74009419308572
NCO30,OUT010,472.6403932123517
FDM25,OUT046,2673.2597780322744
NCN41,OUT049,1982.6882170932313
FDU24,OUT045,1343.2914449777472
FDZ50,OUT046,3536.1490387196523
FDP45,OUT013,3596.253402664041
NCM54,OUT045,2062.178033497435
FDW10,OUT019,388.3558544506486
FDP20,OUT017,2159.4141390423515
FDK32,OUT046,2497.428287980417
FDN52,OUT049,1278.7736542345594
FDM58,OUT045,1874.1862595401376
FDZ46,OUT027,2801.5416181764554
NCA18,OUT018,1744.2565960536754
FDD35,OUT046,2061.580657747543
NCK31,OUT035,820.3106913052738
FDI40,OUT027,2529.2184687864
FDT50,OUT019,181.72299848844432
NCT06,OUT046,2781.0838958614777
FDT31,OUT035,3353.8653530709553
FDT45,OUT049,881.076921749609
FDT13,OUT045,3364.6548462090477
FDO50,OUT045,1355.5417123486943
NCU18,OUT010,351.7008964053175
NCR54,OUT049,3328.101660456513
NCO18,OUT018,2510.4502095494727
FDU09,OUT045,827.5514802602556
FDT13,OUT018,2783.2075638248452
FDE09,OUT046,1759.5118673170823
NCK53,OUT019,274.30424370110086
FDG45,OUT049,3605.2107887563598
DRH15,OUT035,708.4929592540302
FDO21,OUT019,386.9854627985519
FDD14,OUT027,5472.280077030159
FDC09,OUT046,1604.8056549371113
FDH45,OUT027,1054.0399968219067
FDV32,OUT046,1142.0978093310398
FDG12,OUT035,2177.1704048544398
FDS32,OUT013,2394.019392295143
NCL55,OUT018,3300.6101035321694
DRE01,OUT035,3033.5286814698165
DRE15,OUT049,1335.760979408958
NCL42,OUT045,3703.0446071921024
FDP31,OUT013,843.6245221055483
FDN33,OUT018,1282.8157591706236
FDZ59,OUT046,3241.3339051941266
FDE45,OUT010,317.64731095887123
FDJ07,OUT013,1864.8870739080267
FDQ45,OUT018,3212.9330150548103
FDM33,OUT027,5253.241927922103
FDO15,OUT010,121.36949164919224
FDM46,OUT013,1488.4258930764258
FDR03,OUT045,3048.63712129507
FDY49,OUT018,2748.8085007371296
FDQ60,OUT045,1970.6502492918708
FDW10,OUT049,2164.234361894083
FDO51,OUT049,753.850385639581
FDJ40,OUT018,1449.0082347277726
FDS20,OUT018,2397.5539346168443
FDU45,OUT013,1905.792081201586
FDV02,OUT035,2942.3496295889863
FDN09,OUT046,3823.66230570469
NCM55,OUT027,5667.45641696693
FDN23,OUT018,2000.9107676956146
FDY31,OUT010,466.2097687746873
FDW03,OUT010,311.89504827581663
FDD14,OUT046,2385.8486662409587
FDV23,OUT017,2019.7976670824855
DRI03,OUT045,2443.1991782414866
FDN13,OUT035,1428.5245833448562
FDF45,OUT027,1973.7901670845913
FDU46,OUT035,1405.416943618869
FDB57,OUT049,3213.264375950158
FDV12,OUT049,1730.4143323245685
FDQ58,OUT013,2268.3873559408285
NCA18,OUT017,1932.7772909665853
FDH52,OUT049,1006.7126275766159
FDM24,OUT018,2370.4140956785495
NCP43,OUT027,4581.841420593341
NCO18,OUT019,485.0723359417468
FDM32,OUT017,1476.7425400940438
NCL07,OUT017,602.2097118443501
FDK03,OUT013,4113.872389756245
FDP59,OUT017,1561.9689276956906
FDQ24,OUT049,5086.100848496502
FDQ16,OUT018,1459.0781325960995
FDU44,OUT013,2737.376637559013
FDH28,OUT010,75.29084750336597
FDV28,OUT019,22.090296356954696
FDM22,OUT045,874.9472369280968
FDR56,OUT046,3305.7436788375517
FDV39,OUT049,3140.9012740638063
FDU37,OUT019,209.24085970882948
FDQ11,OUT010,622.4807864955781
FDX02,OUT045,3796.752234585409
NCS42,OUT018,1242.5704148289683
FDY57,OUT027,2395.2979957002403
FDB21,OUT049,2663.901638373649
FDE28,OUT017,3775.1147903530473
FDQ55,OUT017,2043.9466872685628
FDA48,OUT049,3526.437261560986
FDZ19,OUT045,2574.9899948197644
NCC43,OUT045,3700.4469547289773
NCV18,OUT046,1503.654542319051
NCA42,OUT018,2247.7864657281034
FDY45,OUT046,3487.7211158946357
NCC30,OUT045,2909.2817599042246
FDM57,OUT013,1265.1397820593268
FDL09,OUT010,418.6711442166793
FDB09,OUT027,3465.5198389364705
FDT44,OUT035,1901.1191630745302
NCT06,OUT027,3915.8097112729074
FDX26,OUT049,3332.0234638565826
FDK32,OUT013,2395.8138145950306
DRA12,OUT046,2169.118842480662
FDO46,OUT010,628.248509162566
FDE52,OUT013,1287.7851908760304
NCH42,OUT045,4068.8663797439017
FDV08,OUT035,716.0431537369739
FDB47,OUT018,3024.4164084482713
FDC28,OUT010,251.43916173354046
FDD22,OUT046,1890.6714091799845
FDS07,OUT027,2858.094095055031
DRI13,OUT045,3433.507308608628
FDG32,OUT018,3449.2180152225296
FDU14,OUT017,4501.355586701666
FDD28,OUT019,140.71386083372545
NCP41,OUT017,1977.7918880590234
FDS08,OUT049,2464.1644678921434
FDX47,OUT045,2529.466724328607
FDC53,OUT019,204.37054801968316
FDQ19,OUT035,4053.162324212384
FDL14,OUT045,2367.482061151388
FDM33,OUT019,653.5276435633566
FDA51,OUT045,1706.5375957929498
FDZ27,OUT018,608.069573655669
FDT04,OUT046,547.5884533409501
DRC13,OUT049,1838.367559406011
FDR16,OUT027,4715.954674970123
FDQ03,OUT027,4087.2620111228616
FDE38,OUT035,2635.7150924769794
DRH23,OUT027,2096.688164286018
FDT11,OUT019,674.7815164857304
FDD09,OUT035,3093.2242171458433
FDR40,OUT045,1273.4285323659888
FDX07,OUT017,2723.272082088907
FDR07,OUT035,1601.4913670217375
FDA51,OUT017,1820.8991887113166
FDT59,OUT019,768.2324014412675
FDF20,OUT017,3399.8239191421926
FDR13,OUT045,1882.157682116935
FDY26,OUT049,3191.317481209905
FDW04,OUT017,1923.9673001832919
FDK52,OUT017,3949.1185251393354
FDN60,OUT049,2732.6932679522893
FDM09,OUT019,352.2780817770283
FDP46,OUT049,1436.815152844084
FDB50,OUT019,191.18723810910933
NCQ29,OUT049,5000.30959868313
FDP16,OUT027,5593.306043791323
FDX33,OUT018,2396.060615425414
FDP07,OUT010,527.086644932331
FDN22,OUT046,3226.3435476719055
FDF39,OUT049,4701.807983062809
FDS21,OUT017,1134.0743627883653
NCM42,OUT013,1733.6033148544711
FDK50,OUT019,422.07767486453486
DRF13,OUT027,3338.813305442176
FDH35,OUT018,2255.5909895720365
FDP60,OUT018,1237.1810078873102
DRJ49,OUT027,3377.909738230775
NCT42,OUT019,365.67473731031737
FDE38,OUT049,2551.546457967923
FDI04,OUT049,3303.472541982279
NCH54,OUT045,2579.2509423577826
FDT56,OUT049,892.5348793779633
DRD15,OUT018,2971.6982376475557
FDV58,OUT013,2247.917582444933
FDP21,OUT049,3608.9036969287645
FDH05,OUT013,4016.293727301117
FDR10,OUT027,4216.718883661135
NCP06,OUT045,2240.9644099225243
FDF33,OUT049,1818.4186612257824
DRK37,OUT013,3380.6223294976608
DRH49,OUT045,1312.8745663921804
FDT58,OUT013,2717.496701488413
FDD41,OUT018,1433.4085982763809
FDP40,OUT018,1617.3722598231614
FDM51,OUT027,2245.043279934706
FDO45,OUT010,272.0394929819133
FDW33,OUT010,293.58654501858064
FDY24,OUT045,1160.5319380858969
FDB10,OUT010,258.6173153007169
FDM40,OUT035,2003.4085801752612
NCI06,OUT017,3389.831901425826
FDW12,OUT019,466.9975384485622
FDX48,OUT027,4296.281193489485
NCW05,OUT027,2048.296955456588
FDX27,OUT017,1624.4445235735395
DRM37,OUT045,3030.2441862582173
FDA38,OUT045,3577.6951356291993
FDR36,OUT046,733.2843025800003
FDZ45,OUT046,3125.925318655646
FDG05,OUT017,2374.840570900631
FDK28,OUT013,3917.4029878192955
FDV47,OUT045,1288.9291489064058
FDN21,OUT045,2431.486122423029
FDP20,OUT027,3502.335424969043
FDI35,OUT045,3427.8609404470567
DRY23,OUT013,687.6684581391348
FDA56,OUT017,2068.146021481975
FDB09,OUT013,1906.2904095207616
NCO26,OUT027,3207.3268415645866
FDQ49,OUT018,2179.6430834466255
FDI52,OUT027,2938.721132778547
FDZ44,OUT027,3224.1928606723127
FDZ09,OUT018,2625.7409743841754
FDY03,OUT049,1988.6830978953567
NCG42,OUT017,2225.3198307766875
DRI13,OUT027,5927.0361008444615
FDQ32,OUT013,2064.5345359338676
FDW16,OUT035,1442.8374603109064
FDU27,OUT046,717.2561962234358
FDR28,OUT010,288.05583537077337
FDQ49,OUT010,225.7895051022815
FDS37,OUT046,1853.4238212539556
FDW26,OUT018,3159.010601535154
FDX12,OUT018,3460.690619378298
NCP06,OUT013,2566.2663256675896
FDW45,OUT010,335.1087860666455
NCN30,OUT049,1549.5786042368452
FDN24,OUT049,886.7889638254335
NCL41,OUT027,947.9891971085233
FDR02,OUT019,191.70826863001253
FDD09,OUT010,427.76454894122344
FDS33,OUT010,223.21584705268174
FDU22,OUT045,2078.6272036146115
FDI53,OUT013,2387.2848327603697
DRH01,OUT049,3162.67146772471
FDX32,OUT013,2626.12339612065
NCP30,OUT018,446.009759146556
FDB60,OUT045,2985.9630684849803
FDB14,OUT049,1522.9853900885516
NCP02,OUT035,1009.4610037170439
FDJ10,OUT017,2323.186635102164
FDG34,OUT046,1935.906762655665
NCB18,OUT017,1457.100896970973
FDM16,OUT049,1208.6674158260407
FDW25,OUT018,1303.271098422232
FDB35,OUT010,265.8206615039089
DRN11,OUT013,2370.1245411700875
FDF41,OUT019,453.34497355741496
FDH16,OUT045,1252.6043963859736
NCQ50,OUT018,3466.4236182200325
DRH23,OUT018,816.521576608051
DRJ37,OUT013,2359.99677671827
DRJ24,OUT027,4789.62302135291
FDY16,OUT035,2509.4889531001118
FDQ27,OUT045,1840.7511009159948
FDZ33,OUT045,2026.7431488681536
FDF29,OUT045,2145.144056890548
FDA08,OUT049,2452.1278587844545
FDG31,OUT046,1090.5349704498476
FDE34,OUT019,504.96797455063506
NCR30,OUT027,1875.0904973377433
FDV33,OUT035,3348.9329030955164
DRZ24,OUT018,1773.7330956221736
NCL54,OUT035,3186.1593993382276
FDR12,OUT049,3054.18699953925
NCC54,OUT046,3920.506279894774
DRN59,OUT013,734.3859608774237
FDX50,OUT019,173.28405658151405
FDV31,OUT027,5874.592700740799
NCA29,OUT027,5084.399733635206
FDW60,OUT049,2744.8543438564498
FDX08,OUT017,3171.4174013105485
DRD49,OUT013,4094.1067276894755
FDD33,OUT046,4271.871289769377
FDW35,OUT013,678.9053719420915
FDJ36,OUT017,1794.4151957393865
FDV51,OUT035,2847.411831725282
FDW36,OUT046,1697.1902676365548
FDH35,OUT046,2571.6865189107325
NCS30,OUT027,3091.276701471058
FDN49,OUT017,534.8307594729094
FDL08,OUT018,3073.7538430754125
FDI09,OUT013,4960.380246920412
FDP19,OUT018,1897.8275587110145
FDU21,OUT010,4.2051548912777434
NCP41,OUT045,1560.9066226125274
FDY10,OUT013,2026.6619916634575
FDP12,OUT018,455.0245999386045
NCN26,OUT049,2005.065812713391
FDK44,OUT013,2662.8534089285963
FDC28,OUT049,1675.8592642331482
FDJ41,OUT027,6181.793974565592
NCT29,OUT035,2188.087468315314
NCH42,OUT019,621.1844266306039
FDU60,OUT018,2604.538031505552
FDS02,OUT045,3029.439179865877
FDC51,OUT046,2009.0911484455723
FDU03,OUT013,2918.1517477994007
FDX39,OUT045,3783.55861709318
NCY05,OUT010,162.87143126064325
NCL06,OUT027,5483.288115432182
FDD32,OUT035,1405.5410480286325
NCN41,OUT045,1958.6082690739438
NCX53,OUT049,2682.39837076507
FDU57,OUT019,371.2919322252221
FDQ23,OUT046,1756.73958019154
FDQ52,OUT045,2733.73017049902
FDC14,OUT045,655.9513304685388
FDY09,OUT035,3613.0265857613886
FDQ28,OUT045,2547.235178554167
FDV25,OUT046,4406.7545796434515
FDJ07,OUT035,2020.1335278619315
DRB25,OUT049,1675.6035542561074
FDK52,OUT019,705.797075936935
FDY52,OUT027,1639.7485023078357
FDB28,OUT046,3486.3543671966477
FDT36,OUT035,687.8170551566113
FDV25,OUT017,3655.4272808801215
NCN07,OUT027,3292.0296776071546
FDC57,OUT017,2962.0303071595213
FDQ03,OUT018,4340.0413765371795
FDU23,OUT017,2710.242632437479
NCX41,OUT035,4261.424531666496
NCD06,OUT035,827.5332342487
FDW08,OUT045,1558.3007587443503
NCU29,OUT017,2638.2877317324574
NCE06,OUT013,2531.5905795549147
FDV52,OUT010,242.91465050943066
FDB02,OUT017,2809.1434997714578
NCR18,OUT045,645.3206509454776
FDK16,OUT049,1495.3484194991588
NCQ29,OUT010,784.0499999691979
FDZ01,OUT019,297.9891659754778
FDW27,OUT035,2353.648682407295
FDD17,OUT018,3248.3595752178667
FDW39,OUT013,2807.1266680124722
DRH59,OUT045,997.4881227891829
FDS52,OUT013,1575.2329629158025
FDU40,OUT027,6454.265015722491
NCF54,OUT013,2600.6600456705314
FDH46,OUT045,1394.3607809678326
NCP14,OUT049,1903.8763448790003
FDH50,OUT049,3306.08965698182
DRF15,OUT010,267.53362999830574
FDV27,OUT027,2408.521874459312
NCJ06,OUT049,2131.5007611032142
FDN02,OUT018,3193.323665967962
FDQ51,OUT049,742.5265837500015
FDQ07,OUT017,3221.0397548035717
FDS45,OUT049,1907.6951540905184
NCJ06,OUT045,2120.774705496638
FDD36,OUT035,2026.6814189957188
FDY25,OUT045,3491.1811205883478
FDU52,OUT046,2216.7568709666334
DRK47,OUT017,4055.6525155005747
NCL30,OUT017,2069.411652759846
FDN22,OUT035,2918.7483543654494
NCF30,OUT027,3549.2416581116318
FDK03,OUT035,4153.176565948774
FDT45,OUT017,855.4502305332705
NCC54,OUT027,5629.577146584868
