Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT017,1846.8588596355278
FDV44,OUT027,4991.536458830398
FDG02,OUT049,3004.0315320833615
FDA09,OUT013,3172.768770824267
FDT04,OUT013,670.5165162671537
FDL58,OUT019,591.5245148546717
FDE52,OUT045,1352.5679132651444
FDW12,OUT035,2502.970519102008
FDL51,OUT017,3707.726150896387
NCY42,OUT027,3438.2609459369114
FDR07,OUT017,1523.8166771427377
FDN40,OUT045,2256.387845450226
FDB35,OUT027,2704.6385508255835
FDA22,OUT017,2689.3353885176734
NCL06,OUT046,4136.7257487979405
FDI35,OUT013,3204.5940612992586
NCW42,OUT045,3458.3332568842725
NCX06,OUT049,3186.3143130965523
FDC37,OUT027,2750.2133006510567
FDZ14,OUT018,1784.7441252895721
DRG49,OUT049,4052.124650802875
NCG06,OUT045,3954.905759204512
DRC36,OUT045,2866.3032010032944
FDV21,OUT019,281.4925878033987
FDB53,OUT046,2430.022166785209
DRP47,OUT019,634.0275843895222
FDA14,OUT013,2256.381936098405
DRC24,OUT035,2547.2214143990786
FDW21,OUT018,1475.073412831748
NCH29,OUT046,1699.569658025333
FDU58,OUT013,3187.903077752012
FDY27,OUT017,2689.0606210884944
FDV56,OUT035,1753.8347908391502
FDT59,OUT046,3854.6582499435553
FDB23,OUT046,3703.2886185055813
FDR49,OUT045,826.3443359184182
FDB03,OUT010,727.1635245274672
FDN39,OUT045,2683.0033723626607
FDX02,OUT027,5446.299619869633
FDQ16,OUT027,2680.9806166147096
FDU35,OUT018,1481.652920086608
NCT29,OUT013,2049.1349066267703
FDZ27,OUT046,684.1057099352472
FDN57,OUT017,2201.761944861889
FDA03,OUT018,2046.899606360088
FDZ36,OUT045,3119.2420724177987
NCU05,OUT013,994.0936090505461
FDT39,OUT018,2102.6013705477576
FDK60,OUT017,1549.6140535695279
FDZ25,OUT017,2890.3113938681095
FDG12,OUT046,2039.6603700565947
DRB01,OUT019,427.75654475071474
NCC43,OUT027,6016.236481742366
FDX13,OUT019,929.2867882258386
FDM22,OUT049,861.0495525760921
FDJ03,OUT027,1250.9659693644173
FDU14,OUT018,3501.4435530958717
FDB33,OUT010,629.2330068497724
FDP27,OUT046,3129.4776560998416
FDO38,OUT010,383.3734612007531
FDE28,OUT027,5794.298594377737
FDO27,OUT035,1675.768054355483
DRL23,OUT027,2692.8828146730025
FDS28,OUT046,784.2299572079953
FDX24,OUT013,1457.0483647208644
FDZ02,OUT035,1520.794751372403
FDL46,OUT045,1751.2440392594444
FDS60,OUT027,4610.701649705927
NCO06,OUT017,655.6164392507444
FDO16,OUT035,1624.4616542616636
FDC60,OUT049,1508.0726083358363
FDA48,OUT018,3144.6023721487554
FDZ36,OUT027,4774.457078357059
FDK27,OUT045,1810.6855707079526
FDW23,OUT018,719.2580834635166
FDM14,OUT018,1435.86875800749
FDM14,OUT013,1729.1722937830182
FDW60,OUT018,2620.4480554908228
FDE21,OUT013,2041.4557869344471
NCM42,OUT035,1762.323016918775
FDY59,OUT010,392.7620232197187
DRI49,OUT049,1357.9325904880257
FDT28,OUT019,482.8153684832505
FDQ22,OUT018,625.2355206108052
FDR60,OUT049,1191.637120010811
FDC50,OUT019,281.0095664825192
FDV24,OUT013,2349.178872618019
DRF48,OUT010,559.8711168490224
FDQ47,OUT046,672.6218761219934
DRN36,OUT049,1643.4270923991899
NCY06,OUT035,2143.7898549216825
FDE52,OUT035,1495.9088624535461
NCB54,OUT045,1828.6559121214902
NCF31,OUT035,2468.685419541301
FDJ08,OUT027,5225.13624607362
NCC07,OUT017,1753.98447073023
NCD19,OUT027,1464.532012378395
FDL46,OUT049,2066.0639830010864
FDM20,OUT045,3971.4228357378456
NCI06,OUT010,712.1910492210427
DRM11,OUT035,4314.983587015427
NCH07,OUT018,2248.7140459850593
FDS23,OUT013,2091.0921810989284
FDO49,OUT018,774.4865899408912
FDS35,OUT049,1232.5595212445596
DRK39,OUT045,1227.0739826815834
DRI39,OUT049,1064.622938262959
FDV04,OUT017,2552.3751774134635
NCN14,OUT035,3010.5174884818234
FDH08,OUT013,3784.159612322589
FDS20,OUT046,3057.3181401433003
FDV40,OUT049,1201.4814244171598
FDZ48,OUT010,383.3734612007531
FDS24,OUT027,2551.858214989418
FDK44,OUT049,2778.5522959644145
FDS48,OUT045,2353.1566785672985
FDK26,OUT010,525.2466396058974
FDD23,OUT045,3205.4207232566096
NCH54,OUT017,2780.8010358874703
NCP14,OUT010,389.1419579776755
FDM60,OUT010,384.01045504306603
FDV24,OUT017,2400.9283961283036
FDH08,OUT018,3218.0375969751185
FDS12,OUT027,3233.0484835421867
FDR39,OUT027,4989.6639707851255
FDP12,OUT027,1042.427567930153
DRF60,OUT027,5638.106278180945
FDC09,OUT035,1759.7293804462358
FDF50,OUT018,3081.382353990509
FDG28,OUT035,3992.0628327715754
NCE19,OUT017,868.6702376651062
NCM53,OUT010,380.71878322246494
NCN18,OUT049,1771.3385499096316
FDF32,OUT035,3433.453407071004
FDF11,OUT013,3891.0442659413593
DRI59,OUT049,3723.37065539286
NCG54,OUT035,2837.6294676622674
FDM44,OUT046,1698.6605271053518
FDT57,OUT018,2904.1200567607348
FDV24,OUT046,2317.913852739034
FDI50,OUT019,861.1131656722432
FDS09,OUT035,818.3732323398274
NCC31,OUT027,3834.3187511394863
FDQ07,OUT019,580.7341426387811
FDC22,OUT017,3066.110124032122
FDZ56,OUT046,2787.7733028932134
FDZ40,OUT019,289.7474810352537
FDS46,OUT027,3080.274056718379
DRD24,OUT045,1892.3163935839525
FDV45,OUT017,3120.0472717615467
FDL26,OUT045,2449.4996601291855
FDA56,OUT018,1790.3650321465843
FDN27,OUT046,1574.9398576875956
FDM20,OUT049,4025.7279437683947
FDO16,OUT017,1656.2459400809719
FDL03,OUT035,3250.130488129241
FDE58,OUT046,2045.4591122771635
FDI02,OUT027,2926.8110742082204
NCC55,OUT019,282.8140989025028
FDR03,OUT018,3149.90484725963
FDB14,OUT017,1632.955989782174
FDR45,OUT013,3894.5515577812803
NCN07,OUT017,2123.3542021332805
FDM51,OUT019,286.3974238152291
FDT52,OUT027,5873.844896901017
FDL26,OUT046,2511.459299678043
NCZ42,OUT046,3854.7095977937643
DRI47,OUT019,473.62943576551584
FDW40,OUT013,2350.8091165199885
FDN34,OUT046,2865.5813620049526
FDS01,OUT035,2991.987733351221
NCG55,OUT045,1809.8118083007412
FDC11,OUT035,1469.7136208173727
FDX35,OUT018,3294.495101137134
NCB06,OUT046,2451.681165178285
FDR09,OUT019,785.2216643392283
FDC53,OUT017,1545.0708552510546
FDY45,OUT013,4061.3118215156246
FDA22,OUT010,639.3764068919049
FDE02,OUT035,1671.2002600630415
FDW21,OUT045,1740.9965132443563
FDV34,OUT046,1222.938014578901
FDS59,OUT049,1778.8601101115548
NCW17,OUT017,2141.5042563940647
NCK54,OUT046,1927.0521621606354
FDG17,OUT019,772.588606845705
FDG35,OUT017,2931.8584234430195
FDD08,OUT010,394.56655563970253
NCO07,OUT017,3500.7324036244777
FDJ10,OUT010,431.8647350358706
FDW36,OUT017,1545.4844344688836
FDW21,OUT010,417.5864178463655
FDY19,OUT017,2054.483329944736
DRE03,OUT013,680.4368185812814
NCC55,OUT049,671.5514531704277
FDH52,OUT010,382.2059226230822
FDO09,OUT017,4111.455656197171
FDU43,OUT045,3840.468661720939
FDX09,OUT010,480.43388777133964
FDH40,OUT019,281.0095664825192
FDW58,OUT017,1722.5309217697463
FDC47,OUT017,3673.8850142407928
NCR41,OUT035,1704.0267247809652
DRG49,OUT035,4035.011618986204
FDC52,OUT027,3885.595978043376
FDY13,OUT046,1262.4885113280075
FDY35,OUT013,668.8349858379788
FDI35,OUT017,3082.2274396725848
NCU18,OUT049,2236.2336379477456
FDY33,OUT018,2343.8890364244016
FDC15,OUT027,3884.669446028617
FDU01,OUT049,3199.7690867439806
NCU42,OUT046,2816.3588461751788
NCV29,OUT018,2514.872501434228
NCY30,OUT017,3050.0734209645298
FDQ46,OUT049,2066.236249769945
FDG58,OUT027,3863.3777612268273
FDK33,OUT017,3721.917126453133
NCD07,OUT045,1591.3019094900078
NCX29,OUT027,3661.5321087035404
NCT42,OUT013,2345.2475146761562
DRN59,OUT035,799.7504654913421
FDI44,OUT035,1237.041644682699
FDA45,OUT049,2540.646444966267
FDP31,OUT045,873.3387508451165
FDY01,OUT046,1821.7146104655626
FDT09,OUT018,1811.4936535072188
DRH03,OUT027,2594.279214661341
FDA36,OUT018,2687.430629529689
NCF31,OUT017,2465.032879987186
FDG14,OUT049,2544.0574397741957
FDG28,OUT027,5873.844896901017
FDU14,OUT049,4062.334817666604
FDY47,OUT019,301.526438097904
FDI56,OUT049,1768.4919924700393
DRD01,OUT013,807.7486122640903
FDM22,OUT046,826.0201192136265
FDH33,OUT013,723.9556754828709
DRZ24,OUT013,2030.9578457160753
NCQ38,OUT046,1694.3213393704696
FDO16,OUT027,2489.44276070798
FDU07,OUT027,3872.396206853504
NCB07,OUT013,3082.1271453673057
FDU48,OUT045,1834.129361716078
NCM43,OUT045,2556.9067422577455
FDR31,OUT010,571.2596876264802
DRK49,OUT018,614.8970189533115
NCI30,OUT010,510.78718985032083
DRD60,OUT017,3051.621030330482
NCG19,OUT046,3640.9629470125765
FDH12,OUT035,1747.161814479461
FDM32,OUT035,1707.6172770281532
FDM27,OUT035,2702.8714727050165
NCU53,OUT027,3994.3330196673896
NCQ18,OUT046,1656.3507279493265
FDS10,OUT013,2762.405925172242
FDB33,OUT027,3963.4476929502525
FDI12,OUT013,1405.6326409356407
NCW42,OUT013,3670.5205292937435
NCC06,OUT018,1753.9042175556274
FDW02,OUT017,2094.3840820498667
NCD43,OUT017,1752.9740426523779
FDM57,OUT018,860.8369078813389
FDA58,OUT017,3836.952837523222
FDK56,OUT046,2987.2381135678925
FDP52,OUT045,3731.208714280795
FDW20,OUT018,1710.6098752262765
FDS52,OUT049,1638.4278010631601
NCT29,OUT018,1698.2877981703036
NCL54,OUT013,2906.395007469237
FDC05,OUT045,2975.726497126825
FDF34,OUT035,3131.9210303428963
FDP03,OUT027,3137.1229530827995
FDD32,OUT010,382.2059226230822
FDZ10,OUT045,2124.4891180306095
FDZ40,OUT035,843.4656184601454
FDD51,OUT018,625.6275274194952
NCY30,OUT019,390.1312469110071
FDP58,OUT017,3695.223125848539
FDV49,OUT017,4280.645433084315
FDY24,OUT019,312.63828481971495
NCO55,OUT017,1753.1780532359687
FDR13,OUT017,2067.48299091014
FDS51,OUT017,1034.0694849677436
FDP26,OUT045,1503.1114376297896
NCB54,OUT027,3310.7413510276965
FDF32,OUT017,3321.925121442535
FDN31,OUT018,2841.300371211005
DRM48,OUT017,698.5414432228602
FDN20,OUT049,2842.261143035979
DRL01,OUT046,3706.3041967903496
FDV56,OUT049,1780.2378963201563
DRH13,OUT027,2697.5437769271466
FDA03,OUT017,2358.8998243098094
FDF47,OUT027,5287.615935249451
FDX32,OUT046,2520.2018930501845
FDX57,OUT049,1682.409333067239
NCA30,OUT045,3031.5057841815815
FDO49,OUT013,635.2370019338855
FDL04,OUT019,281.9926494261558
DRM48,OUT035,671.0743613149905
FDR16,OUT013,3407.487641902684
NCC19,OUT018,3000.1682096658615
NCE42,OUT045,3344.2038996798688
FDY24,OUT017,1093.0241930696259
FDH19,OUT049,2881.1071152096406
FDJ46,OUT013,2741.837360208814
FDN45,OUT010,844.8971075815148
FDY08,OUT035,2366.072060663001
FDZ37,OUT035,1501.6773592304685
NCT30,OUT045,756.000827166099
DRY23,OUT018,573.0013530359738
NCZ30,OUT018,1731.8325107731239
FDC44,OUT018,1580.7337637120868
FDB45,OUT035,1746.0338631991883
FDY04,OUT013,2640.6789294601735
FDM27,OUT046,2522.885898346524
FDZ43,OUT017,3878.7197263386793
FDT39,OUT019,324.07550778211316
NCC06,OUT019,434.3519876846717
FDL15,OUT027,3912.882913216452
FDL57,OUT017,4243.485937775686
FDU08,OUT046,1522.2936616651402
FDK40,OUT017,4260.10196891409
FDQ12,OUT010,510.8661350903426
FDS48,OUT017,2628.229719753575
FDP09,OUT045,3462.543828120145
FDW21,OUT049,1727.060177600785
FDY25,OUT035,3158.36427423881
DRE13,OUT017,1460.9130287851049
FDV43,OUT019,282.8140989025028
FDD22,OUT045,1666.8373871420308
FDM46,OUT019,348.7654070277749
NCO30,OUT010,486.9439831230293
FDM25,OUT046,2746.4074331148813
NCN41,OUT049,2068.939555382624
FDU24,OUT045,1585.7774178157952
FDZ50,OUT046,3023.612038343003
FDP45,OUT013,4089.9288877546483
NCM54,OUT045,2061.197943277391
FDW10,OUT019,338.8205120579348
FDP20,OUT017,2121.551199424219
FDK32,OUT046,2508.2552884014412
FDN52,OUT049,1471.0673935409527
FDM58,OUT045,2039.8528680882496
FDZ46,OUT027,2847.6896297093144
NCA18,OUT018,1520.9806724148934
FDD35,OUT046,2059.96421004609
NCK31,OUT035,825.0106173885706
FDI40,OUT027,2825.5284621559276
FDT50,OUT019,286.7780632594415
NCT06,OUT046,2678.489240044744
FDT31,OUT035,3046.5188105013094
FDT45,OUT049,861.5208279160845
FDT13,OUT045,3140.4432095623324
FDO50,OUT045,1451.5669533232513
NCU18,OUT010,398.36337168269483
NCR54,OUT049,3248.6778665714755
NCO18,OUT018,2684.9814256140617
FDU09,OUT045,819.8794008685093
FDT13,OUT018,2921.5651014476666
FDE09,OUT046,1712.312763529257
NCK53,OUT019,349.11538094160255
FDG45,OUT049,3674.084782335017
DRH15,OUT035,819.7494215850363
FDO21,OUT019,444.2976241010033
FDD14,OUT027,5133.9296203109725
FDC09,OUT046,1712.312763529257
FDH45,OUT027,1224.8647846735257
FDV32,OUT046,1137.294220982502
FDG12,OUT035,1835.2226857253565
FDS32,OUT013,2204.6122842048767
NCL55,OUT018,3516.1117701768944
DRE01,OUT035,3902.071922296876
DRE15,OUT049,1243.041998372104
NCL42,OUT045,3958.0559130899264
FDP31,OUT013,680.3566123650762
FDN33,OUT018,1356.3614359748283
FDZ59,OUT046,2682.858854738301
FDE45,OUT010,689.4821143193446
FDJ07,OUT013,1792.4877272387193
FDQ45,OUT018,2903.325483605256
FDM33,OUT027,5137.887819790953
FDO15,OUT010,417.0719579455422
FDM46,OUT013,1465.1380656334222
FDR03,OUT045,3318.602483355274
FDY49,OUT018,2256.0489055151074
FDQ60,OUT045,2044.799808730051
FDW10,OUT049,2709.8992412529
FDO51,OUT049,777.0746722053077
FDJ40,OUT018,1420.7320770410968
FDS20,OUT018,2786.765997118356
FDU45,OUT013,2019.3996814138202
FDV02,OUT035,2804.4646644492814
FDN09,OUT046,3878.860114112893
NCM55,OUT027,5195.037013722947
FDN23,OUT018,2092.862292111425
FDY31,OUT010,430.69719645819964
FDW03,OUT010,410.4845837402536
FDD14,OUT046,2942.8241770542345
FDV23,OUT017,2123.5114689010884
DRI03,OUT045,2834.954687922951
FDN13,OUT035,1645.31546653323
FDF45,OUT027,1827.8340981633592
FDU46,OUT035,1509.6821723143958
FDB57,OUT049,3707.8817293943357
FDV12,OUT049,1758.982616063203
FDQ58,OUT013,2321.218317273809
NCA18,OUT017,1767.1529445379201
FDH52,OUT049,965.1026682136271
FDM24,OUT018,2111.0557296528045
NCP43,OUT027,5066.546841163372
NCO18,OUT019,358.550832665037
FDM32,OUT017,1549.6258614575213
NCL07,OUT017,707.7317253043484
FDK03,OUT013,4025.336532110391
FDP59,OUT017,1513.8624159804401
FDQ24,OUT049,4185.300673566408
FDQ16,OUT018,1485.4340497576916
FDU44,OUT013,2658.521278622892
FDH28,OUT010,385.17799362073674
FDV28,OUT019,282.8140989025028
FDM22,OUT045,837.0499994197937
FDR56,OUT046,3128.0643098672645
FDV39,OUT049,3174.131700427368
FDU37,OUT019,281.0095664825192
FDQ11,OUT010,647.5492761853973
FDX02,OUT045,3459.7654536163764
NCS42,OUT018,1353.661573044544
FDY57,OUT027,2586.074368379191
FDB21,OUT049,3895.7926595190847
FDE28,OUT017,3779.389125793169
FDQ55,OUT017,2056.7722014445776
FDA48,OUT049,3665.062047781348
FDZ19,OUT045,2675.1322630496925
NCC43,OUT045,3852.348446461914
NCV18,OUT046,1405.7037183521352
NCA42,OUT018,2320.9475608998882
FDY45,OUT046,4022.339723357699
NCC30,OUT045,2880.908871547532
FDM57,OUT013,1383.066915399188
FDL09,OUT010,445.15844435509575
FDB09,OUT027,3324.006517798337
FDT44,OUT035,1830.4555419167798
NCT06,OUT027,4049.3537157288815
FDX26,OUT049,3240.003700249621
FDK32,OUT013,2537.6486432505244
DRA12,OUT046,2206.307574523209
FDO46,OUT010,388.8914159218157
FDE52,OUT013,1352.1053206528863
NCH42,OUT045,3702.097095727309
FDV08,OUT035,761.8117946583827
FDB47,OUT018,2989.9351145610476
FDC28,OUT010,389.81963450927947
FDD22,OUT046,1802.9870748884543
FDS07,OUT027,3088.8126683212167
DRI13,OUT045,3522.025549387563
FDG32,OUT018,3013.5603871071494
FDU14,OUT017,3943.8748187934216
FDD28,OUT019,291.59269614452865
NCP41,OUT017,1749.599308876774
FDS08,OUT049,2748.947904324681
FDX47,OUT045,2404.919261324987
FDC53,OUT019,288.7184803842508
FDQ19,OUT035,3999.799947324549
FDL14,OUT045,2372.989498105056
FDM33,OUT019,612.3888009437674
FDA51,OUT045,2040.1320197058762
FDZ27,OUT018,666.894659215008
FDT04,OUT046,693.5942741898052
DRC13,OUT049,2107.007395142019
FDR16,OUT027,5134.223781068056
FDQ03,OUT027,5360.399885512814
FDE38,OUT035,2810.0704362766564
DRH23,OUT027,1466.160715476297
FDT11,OUT019,670.00328438627
FDD09,OUT035,3046.1748080697653
FDR40,OUT045,1287.1797687078224
FDX07,OUT017,3059.393202934997
FDR07,OUT035,1510.8430056764064
FDA51,OUT017,2068.867289437154
FDT59,OUT019,616.6605491665589
FDF20,OUT017,3213.4762272517105
FDR13,OUT045,1815.024758442835
FDY26,OUT049,3442.090753890742
FDW04,OUT017,2123.4375838568417
FDK52,OUT017,3728.1917591436186
FDN60,OUT049,2617.673561159627
FDM09,OUT019,348.44976352967774
FDP46,OUT049,1469.6912042957438
FDB50,OUT019,281.0095664825192
NCQ29,OUT049,4117.39511231631
FDP16,OUT027,5860.477974253098
FDX33,OUT018,2335.5174115059745
FDP07,OUT010,465.47702444174433
FDN22,OUT046,3819.311659561644
FDF39,OUT049,4378.712848021395
FDS21,OUT017,874.5445928601014
NCM42,OUT013,1729.5404751492247
FDK50,OUT019,502.6102029358192
DRF13,OUT027,3758.0032319371267
FDH35,OUT018,2224.183131345376
FDP60,OUT018,1316.6123393098587
DRJ49,OUT027,3527.463641832688
NCT42,OUT019,427.6917877510323
FDE38,OUT049,2841.3930185682875
FDI04,OUT049,3253.890864052234
NCH54,OUT045,2449.4996601291855
FDT56,OUT049,858.1094133415793
DRD15,OUT018,3006.453399582106
FDV58,OUT013,2678.33592310285
FDP21,OUT049,3277.668601781356
FDH05,OUT013,3788.6191500210716
FDR10,OUT027,4025.720255177548
NCP06,OUT045,2201.780903857103
FDF33,OUT049,1765.6051642715147
DRK37,OUT013,3103.5082172606753
DRH49,OUT045,1375.5506509180989
FDT58,OUT013,2737.516976786265
FDD41,OUT018,1556.3395512997386
FDP40,OUT018,1722.5423921471638
FDM51,OUT027,2697.5437769271466
FDO45,OUT010,386.9935264427961
FDW33,OUT010,383.3734612007531
FDY24,OUT045,972.9121632910199
FDB10,OUT010,520.7801640099428
FDM40,OUT035,2218.4111843749647
NCI06,OUT017,3079.791758036179
FDW12,OUT019,479.8692078824306
FDX48,OUT027,3902.6793473964417
NCW05,OUT027,2734.644590008946
FDX27,OUT017,1514.0264648466969
DRM37,OUT045,3117.607534581293
FDA38,OUT045,3736.450686682441
FDR36,OUT046,699.3627709667276
FDZ45,OUT046,3249.859516012917
FDG05,OUT017,2680.3281066091413
FDK28,OUT013,4061.6126804872392
FDV47,OUT045,1320.8515451957185
FDN21,OUT045,2369.089900869614
FDP20,OUT027,3267.81071208749
FDI35,OUT045,3165.809173392841
DRY23,OUT013,623.7296778849211
FDA56,OUT017,2079.132484773099
FDB09,OUT013,1922.7862673630057
NCO26,OUT027,2958.404790982745
FDQ49,OUT018,2062.053864890979
FDI52,OUT027,3081.967821848257
FDZ44,OUT027,3073.2562800476835
FDZ09,OUT018,2344.16554282197
FDY03,OUT049,1893.796009859047
NCG42,OUT017,2126.995534068489
DRI13,OUT027,5500.939363089661
FDQ32,OUT013,2090.8212135205963
FDW16,OUT035,1515.0262545954806
FDU27,OUT046,751.355406333781
FDR28,OUT010,447.82414719549024
FDQ49,OUT010,407.978707531832
FDS37,OUT046,1924.2818582764403
FDW26,OUT018,2894.2253242763823
FDX12,OUT018,3391.9231505444623
NCP06,OUT013,2321.0710309091332
FDW45,OUT010,411.5224676404639
NCN30,OUT049,1531.4896902927098
FDN24,OUT049,1018.5619946161371
NCL41,OUT027,1105.9905367570589
FDR02,OUT019,286.3974238152291
FDD09,OUT010,603.8865292734899
FDS33,OUT010,399.3925819858382
FDU22,OUT045,2043.5800001216753
FDI53,OUT013,2654.1080608314383
DRH01,OUT049,2936.1964720382775
FDX32,OUT013,2271.84931167796
NCP30,OUT018,678.8904982981066
FDB60,OUT045,3125.213160671946
FDB14,OUT049,1559.1317018235168
NCP02,OUT035,1055.830379069384
FDJ10,OUT017,2203.4285517840513
FDG34,OUT046,1787.9711981421697
NCB18,OUT017,1488.5832090385966
FDM16,OUT049,1299.1565077302193
FDW25,OUT018,912.6116253283626
FDB35,OUT010,385.6665537513006
DRN11,OUT013,2205.954026490869
FDF41,OUT019,718.8186155823878
FDH16,OUT045,1184.1422537136884
NCQ50,OUT018,3076.527598017715
DRH23,OUT018,725.8535250174452
DRJ37,OUT013,2329.9595324071856
DRJ24,OUT027,4850.234747310111
FDY16,OUT035,3092.866798986193
FDQ27,OUT045,2021.1403999440133
FDZ33,OUT045,2225.9372842991456
FDF29,OUT045,2072.6992961526207
FDA08,OUT049,2726.2838244427694
FDG31,OUT046,872.7987156687404
FDE34,OUT019,813.9968267262036
NCR30,OUT027,2424.327967874563
FDV33,OUT035,4174.303977644506
DRZ24,OUT018,1621.848910429996
NCL54,OUT035,2895.433777713084
FDR12,OUT049,2903.486348209438
NCC54,OUT046,3837.6227612916064
DRN59,OUT013,737.3659194110242
FDX50,OUT019,281.9926494261558
FDV31,OUT027,4856.897280238816
NCA29,OUT027,4809.312767749612
FDW60,OUT049,2936.5597675404824
FDX08,OUT017,3076.145191508589
DRD49,OUT013,3775.797427931753
FDD33,OUT046,3714.98786372129
FDW35,OUT013,714.584381821792
FDJ36,OUT017,1752.5003767043645
FDV51,OUT035,2878.661481191052
FDW36,OUT046,1613.807002418141
FDH35,OUT046,2687.49390150101
NCS30,OUT027,3168.8711900621756
FDN49,OUT017,612.6282275218341
FDL08,OUT018,3342.213568713848
FDI09,OUT013,3899.2130395097456
FDP19,OUT018,1804.2693032579352
FDU21,OUT010,385.17799362073674
NCP41,OUT045,1663.9346103748735
FDY10,OUT013,1787.3781805075164
FDP12,OUT018,652.9432525893012
NCN26,OUT049,1835.7272101036556
FDK44,OUT013,2668.4399499511564
FDC28,OUT049,1508.8585031868674
FDJ41,OUT027,5828.211739329476
NCT29,OUT035,2090.919676421566
NCH42,OUT019,459.34542599595284
FDU60,OUT018,2320.8983369035227
FDS02,OUT045,3193.5426991978093
FDC51,OUT046,2042.4306739407898
FDU03,OUT013,3108.955129121104
FDX39,OUT045,3476.782056484889
NCY05,OUT010,386.1150081703886
NCL06,OUT027,5771.433938745216
FDD32,OUT035,1410.3230772896877
NCN41,OUT045,2054.8031828225353
NCX53,OUT049,2337.2980534712015
FDU57,OUT019,334.75487719373587
FDQ23,OUT046,1901.9832240640033
FDQ52,OUT045,3876.9498412372013
FDC14,OUT045,736.9067849776216
FDY09,OUT035,3023.6577234439387
FDQ28,OUT045,2443.1146059933803
FDV25,OUT046,3757.247540430326
FDJ07,OUT035,1922.3120002620951
DRB25,OUT049,1759.1115646685817
FDK52,OUT019,514.5481075934704
FDY52,OUT027,1868.684292997214
FDB28,OUT046,3198.393657600179
FDT36,OUT035,717.8611996972234
FDV25,OUT017,3650.317037413909
NCN07,OUT027,3277.709333758848
FDC57,OUT017,3188.652008829947
FDQ03,OUT018,3061.5979011579866
FDU23,OUT017,2824.883717551221
NCX41,OUT035,3717.541745034753
NCD06,OUT035,819.7494215850363
FDW08,OUT045,1746.3815753222618
NCU29,OUT017,2358.904968786911
NCE06,OUT013,2533.797416814812
FDV52,OUT010,458.19580733892167
FDB02,OUT017,3002.7699084548
NCR18,OUT045,762.9186200600552
FDK16,OUT049,1631.8631582219452
NCQ29,OUT010,763.413953886349
FDZ01,OUT019,288.7184803842508
FDW27,OUT035,2541.697322420572
FDD17,OUT018,3260.2401242960063
FDW39,OUT013,2915.448558771083
DRH59,OUT045,897.3104045886337
FDS52,OUT013,1572.993048457848
FDU40,OUT027,5317.242649330623
NCF54,OUT013,2744.7429331919575
FDH46,OUT045,1629.227441062312
NCP14,OUT049,1767.1912907639226
FDH50,OUT049,3278.7191145069246
DRF15,OUT010,587.362664702843
FDV27,OUT027,2570.540572067786
NCJ06,OUT049,2062.5537652117587
FDN02,OUT018,3129.4661468265713
FDQ51,OUT049,773.6272319974071
FDQ07,OUT017,3740.6481304091585
FDS45,OUT049,2047.4563685366213
NCJ06,OUT045,2047.6707446676517
FDD36,OUT035,2055.5107931268894
FDY25,OUT045,3178.5118406103693
FDU52,OUT046,2305.1385632400766
DRK47,OUT017,3760.6089899990106
NCL30,OUT017,2089.196895980837
FDN22,OUT035,3985.644947150385
NCF30,OUT027,3196.5226055692865
FDK03,OUT035,4242.199301368583
FDT45,OUT017,871.4039757080072
NCC54,OUT027,5767.839531682359
FDP08,OUT018,2995.872587447595
