Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS35,OUT049,1128.1204772591468
DRK39,OUT045,1134.7674914993886
DRI39,OUT049,902.0848516906944
FDV04,OUT017,1871.5664967175305
NCN14,OUT035,2934.717908399956
FDH08,OUT013,3406.5250871062635
FDS20,OUT046,3177.780290461358
FDV40,OUT049,1175.7994343565078
FDZ48,OUT010,235.40041382996424
FDS24,OUT027,2041.8267627652979
FDK44,OUT049,2641.7593702264785
FDS48,OUT045,2594.8440161365047
FDK26,OUT010,619.8435077266386
FDD23,OUT045,3432.143616231283
NCH54,OUT017,2730.005077370408
NCP14,OUT010,256.86962820841563
FDM60,OUT010,85.54131363046645
FDV24,OUT017,2241.853620147333
FDH08,OUT018,3098.774241305669
FDS12,OUT027,3405.2352814521164
FDR39,OUT027,5408.698831151612
FDP12,OUT027,1148.4296434164219
DRF60,OUT027,6380.724281995429
FDC09,OUT035,1697.4556045828258
FDF50,OUT018,3418.0764040484146
FDG28,OUT035,3734.4130716053096
NCE19,OUT017,982.907610547544
NCM53,OUT010,354.15543005898485
NCN18,OUT049,1752.487293071608
FDF32,OUT035,3350.8608034838517
FDF11,OUT013,3108.847852186727
DRI59,OUT049,3996.1158861686736
NCG54,OUT035,2867.507786052974
FDM44,OUT046,1532.7516384221533
FDT57,OUT018,2396.886210718601
FDV24,OUT046,2398.6289025115907
FDI50,OUT019,671.6162458427839
FDS09,OUT035,846.1328304125645
NCC31,OUT027,3499.4902141601524
FDQ07,OUT019,530.5051760258027
FDC22,OUT017,2976.6548196679973
FDZ56,OUT046,2616.007024882304
FDZ40,OUT019,104.28602106013568
FDS46,OUT027,3175.2263437467486
DRD24,OUT045,2058.812843383551
FDV45,OUT017,3392.268361059561
FDL26,OUT045,2526.9242981585444
FDA56,OUT018,1758.472386791599
FDN27,OUT046,1376.891500013413
FDM20,OUT049,4498.256865909511
FDO16,OUT017,1572.0176068947812
FDL03,OUT035,3454.5906220365932
FDE58,OUT046,1830.3586423314187
FDI02,OUT027,3015.4721347292357
NCC55,OUT019,108.48313759881194
FDR03,OUT018,3562.0031433623462
FDB14,OUT017,1531.2032980483768
FDR45,OUT013,3792.4081742863855
NCN07,OUT017,2115.498181654507
FDM51,OUT019,154.58452638608878
FDT52,OUT027,6885.4831436627865
FDL26,OUT046,2418.7379040767705
NCZ42,OUT046,3517.1945905174853
DRI47,OUT019,677.7844298406749
FDW40,OUT013,2305.5915072664097
FDN34,OUT046,3241.761236853492
FDS01,OUT035,3210.8760264043935
NCG55,OUT045,1823.5219857635198
FDC11,OUT035,1146.3387752975784
FDX35,OUT018,3049.94021598346
NCB06,OUT046,2619.271804098439
FDR09,OUT019,143.99427119945994
FDC53,OUT017,1585.1810291822844
FDY45,OUT013,4400.693261204418
FDA22,OUT010,585.8644731982902
FDE02,OUT035,1601.837201745385
FDW21,OUT045,1699.7134933812229
FDV34,OUT046,1199.716761364356
FDS59,OUT049,1911.8262317406238
NCW17,OUT017,2282.225537547285
NCK54,OUT046,1845.9682764587126
FDG17,OUT019,834.0425769572421
FDG35,OUT017,3443.072876248126
FDD08,OUT010,35.222146155886094
NCO07,OUT017,4126.166642474271
FDJ10,OUT010,279.05033375452876
FDW36,OUT017,1532.3899759840888
FDW21,OUT010,307.72356803424213
FDY19,OUT017,2050.273616838444
DRE03,OUT013,590.1208281491465
NCC55,OUT049,697.0161550027167
FDH52,OUT010,40.72871729972212
FDO09,OUT017,4276.492768342649
FDU43,OUT045,3984.599743465201
FDX09,OUT010,439.83013990863765
FDH40,OUT019,231.45829935555162
FDW58,OUT017,1778.199568172854
FDC47,OUT017,4851.220415512162
NCR41,OUT035,1820.9460047114276
DRG49,OUT035,4980.461854146775
FDC52,OUT027,3801.5143602718244
FDY13,OUT046,1226.0985114475197
FDY35,OUT013,830.5981289525728
FDI35,OUT017,4038.3434350311836
NCU18,OUT049,2438.3736758219766
FDY33,OUT018,2741.24224944723
FDC15,OUT027,3441.463186380946
FDU01,OUT049,3090.676868448214
NCU42,OUT046,2824.661315131425
NCV29,OUT018,2045.3400879647038
NCY30,OUT017,3163.8020376619197
FDQ46,OUT049,1916.748673695612
FDG58,OUT027,3473.069336512026
FDK33,OUT017,4101.762822493891
NCD07,OUT045,1596.6810069664011
NCX29,OUT027,3748.9395478796164
NCT42,OUT013,2138.424524343957
DRN59,OUT035,823.5302522223146
FDI44,OUT035,1119.6293586554273
FDA45,OUT049,2238.295905647873
FDP31,OUT045,858.1145887063158
FDY01,OUT046,1844.0708349424071
FDT09,OUT018,1853.5280230712701
DRH03,OUT027,2363.270743630819
FDA36,OUT018,2446.6324183060196
NCF31,OUT017,2298.889379962359
FDG14,OUT049,2553.147234596069
FDG28,OUT027,6505.290005161735
FDU14,OUT049,4167.468239364689
FDY47,OUT019,382.03553046621164
FDI56,OUT049,1691.6423650280942
DRD01,OUT013,862.1151847120684
FDM22,OUT046,1052.1379503825704
FDH33,OUT013,871.1448990790034
DRZ24,OUT013,1996.9858891526599
NCQ38,OUT046,1588.2918048772235
FDO16,OUT027,1681.9011762494597
FDU07,OUT027,3706.9665694121522
NCB07,OUT013,2865.1102924560028
FDU48,OUT045,1922.9738515505046
NCM43,OUT045,2654.437065294373
FDR31,OUT010,620.2090353482508
DRK49,OUT018,391.04904136494747
NCI30,OUT010,53.60611212908498
DRD60,OUT017,3372.618458804724
NCG19,OUT046,3158.6042241667474
FDH12,OUT035,1737.6185882387854
FDM32,OUT035,1536.7002487068796
FDM27,OUT035,2746.2479605062254
NCU53,OUT027,3629.7046051967172
NCQ18,OUT046,1679.5296405192048
FDS10,OUT013,2537.698063026527
FDB33,OUT027,4735.516646937702
FDI12,OUT013,1413.808451202502
NCW42,OUT013,3595.720495966456
NCC06,OUT018,2207.3507508630737
FDW02,OUT017,2990.256130117321
NCD43,OUT017,1664.8335181396087
FDM57,OUT018,897.4077563895264
FDA58,OUT017,2991.0378655017553
FDK56,OUT046,3207.2188453349445
FDP52,OUT045,3347.13085943236
FDW20,OUT018,1745.6360167350108
FDS52,OUT049,1532.8789688620457
NCT29,OUT018,1561.0321867027124
NCL54,OUT013,3054.6188248991184
FDC05,OUT045,2686.5864041194054
FDF34,OUT035,2968.300246468146
FDP03,OUT027,3076.3134462167754
FDD32,OUT010,148.28312367159515
FDZ10,OUT045,2354.956371948759
FDZ40,OUT035,832.434166554179
FDD51,OUT018,496.8964350684171
NCY30,OUT019,153.0527775666351
FDP58,OUT017,3362.9518655279503
FDV49,OUT017,4400.665722398036
FDY24,OUT019,162.89438472238908
NCO55,OUT017,1690.528054629793
FDR13,OUT017,2000.7041477041657
FDS51,OUT017,973.5940872247475
FDP26,OUT045,1444.7294375321874
NCB54,OUT027,3373.7296497429897
FDF32,OUT017,3297.7963595094952
FDN31,OUT018,2705.558544174414
DRM48,OUT017,682.500172041113
FDN20,OUT049,2836.2583653901265
DRL01,OUT046,3168.82068732248
FDV56,OUT049,1720.9250201762036
DRH13,OUT027,3101.950379919392
FDA03,OUT017,2167.4851671405504
FDF47,OUT027,7318.841135134733
FDX32,OUT046,2353.4860251803125
FDX57,OUT049,1701.6291856799871
NCA30,OUT045,3019.729792698634
FDO49,OUT013,563.4728544083675
FDL04,OUT019,288.37496784017026
DRM48,OUT035,545.1906606635446
FDR16,OUT013,3854.109626227123
NCC19,OUT018,3080.4592479431053
NCE42,OUT045,1966.040489039036
FDY24,OUT017,1199.7990410227644
FDH19,OUT049,2805.711905228478
FDJ46,OUT013,2626.550957561824
FDN45,OUT010,0.0
FDY08,OUT035,2230.738787820033
FDZ37,OUT035,1561.5271921685044
NCT30,OUT045,827.5590748575996
DRY23,OUT018,424.3899329780579
NCZ30,OUT018,1912.3544234301653
FDC44,OUT018,1646.6301137085966
FDB45,OUT035,1565.2256708587174
FDY04,OUT013,2351.409870526937
FDM27,OUT046,2568.6944945987607
FDZ43,OUT017,4056.2954043733266
FDT39,OUT019,410.7193623307428
NCC06,OUT019,503.139502819251
FDL15,OUT027,4018.2600715402127
FDL57,OUT017,5618.829721863868
FDU08,OUT046,1672.1233168622084
FDK40,OUT017,3699.36557510682
FDQ12,OUT010,451.4354328434108
FDS48,OUT017,2657.4086452421275
FDP09,OUT045,3548.8505801262245
FDW21,OUT049,1421.9412766931146
FDY25,OUT035,3847.024228858556
DRE13,OUT017,1537.5432605864735
FDV43,OUT019,0.0
FDD22,OUT045,1572.8999614658128
FDM46,OUT019,195.84605023913082
NCO30,OUT010,342.2276587957822
FDM25,OUT046,2804.948511027508
NCN41,OUT049,2047.676452527973
FDU24,OUT045,1703.1419598367038
FDZ50,OUT046,2998.9149272315017
FDP45,OUT013,3573.748273174204
NCM54,OUT045,2023.39929860585
FDW10,OUT019,172.20986483531055
FDP20,OUT017,2012.6464285291056
FDK32,OUT046,2411.2821258629983
FDN52,OUT049,1272.9452026102163
FDM58,OUT045,2329.1184726141164
FDZ46,OUT027,3019.3685779155185
NCA18,OUT018,1537.6678233337714
FDD35,OUT046,2135.8955106740664
NCK31,OUT035,809.7834619000068
FDI40,OUT027,2821.3256527250733
FDT50,OUT019,75.53965446067787
NCT06,OUT046,2686.9124483277665
FDT31,OUT035,2885.60583149105
FDT45,OUT049,737.9090986259471
FDT13,OUT045,3207.7553358773803
FDO50,OUT045,1459.8730155570092
NCU18,OUT010,374.2970499440312
NCR54,OUT049,3496.8598541128067
NCO18,OUT018,2676.4657635128747
FDU09,OUT045,987.0385332233232
FDT13,OUT018,2616.3204564335388
FDE09,OUT046,1840.750668290777
NCK53,OUT019,215.6279142978326
FDG45,OUT049,3612.4086787750266
DRH15,OUT035,723.7146461060647
FDO21,OUT019,178.40882619906415
FDD14,OUT027,4758.439637035601
FDC09,OUT046,1604.7570194661807
FDH45,OUT027,1213.3576648438623
FDV32,OUT046,1201.661478188207
FDG12,OUT035,1999.9382576250407
FDS32,OUT013,2123.9508805322153
NCL55,OUT018,2998.534664471234
DRE01,OUT035,4211.088722148168
DRE15,OUT049,1282.8851529526337
NCL42,OUT045,4419.902090984889
FDP31,OUT013,891.692585172889
FDN33,OUT018,1367.3685351590852
FDZ59,OUT046,2853.8487916088543
FDE45,OUT010,285.1730557426938
FDJ07,OUT013,1666.2767072444105
FDQ45,OUT018,2800.0617754242285
FDM33,OUT027,5738.704800076377
FDO15,OUT010,37.74180625095687
FDM46,OUT013,1574.1134435665824
FDR03,OUT045,3222.321105844896
FDY49,OUT018,1801.8674169033936
FDQ60,OUT045,1915.1212296369736
FDW10,OUT049,2227.1940720660505
FDO51,OUT049,693.7555100859215
FDJ40,OUT018,1323.7756676518957
FDS20,OUT018,2724.3011188550477
FDU45,OUT013,2144.987401179985
FDV02,OUT035,2754.5610997860567
FDN09,OUT046,3662.8010023552947
NCM55,OUT027,4927.74144743941
FDN23,OUT018,2503.9289847704063
FDY31,OUT010,464.1151992234479
FDW03,OUT010,257.23732310663104
FDD14,OUT046,3121.4695562831544
FDV23,OUT017,2077.7333643509537
DRI03,OUT045,2589.749610838834
FDN13,OUT035,1376.2309087110484
FDF45,OUT027,1728.2206839027438
FDU46,OUT035,1359.086809009612
FDB57,OUT049,3607.2667000064603
FDV12,OUT049,1801.655496878207
FDQ58,OUT013,2119.9684802653846
NCA18,OUT017,1733.517326134697
FDH52,OUT049,1052.1982115562278
FDM24,OUT018,2110.105891516462
NCP43,OUT027,4867.9078031937715
NCO18,OUT019,399.76292419657193
FDM32,OUT017,1536.093790943597
NCL07,OUT017,601.5491915789544
FDK03,OUT013,4519.776815887128
FDP59,OUT017,1309.152417636274
FDQ24,OUT049,4551.675428011944
FDQ16,OUT018,1517.9004385432927
FDU44,OUT013,2599.6566762986113
FDH28,OUT010,41.327165145560684
FDV28,OUT019,51.88335463980502
FDM22,OUT045,799.257483113408
FDR56,OUT046,2930.7210610730535
FDV39,OUT049,2898.9617248497398
FDU37,OUT019,256.9179597595978
FDQ11,OUT010,513.376578682773
FDX02,OUT045,3657.824948790599
NCS42,OUT018,1331.206907687973
FDY57,OUT027,2555.3850279816934
FDB21,OUT049,4746.736986245029
FDE28,OUT017,3387.7412455881235
FDQ55,OUT017,2034.4229775093415
FDA48,OUT049,3790.858560707787
FDZ19,OUT045,2466.1167692768413
NCC43,OUT045,3055.5380042504726
NCV18,OUT046,1586.3207206351362
NCA42,OUT018,2425.769586723722
FDY45,OUT046,2951.782832789974
NCC30,OUT045,2748.235249820689
FDM57,OUT013,1213.6953098971067
FDL09,OUT010,107.1958953539106
FDB09,OUT027,3292.126622239651
FDT44,OUT035,1780.5049408521934
NCT06,OUT027,4316.536788003086
FDX26,OUT049,3363.919754003853
FDK32,OUT013,2603.9948247460907
DRA12,OUT046,2183.012596785302
FDO46,OUT010,505.4542486066932
FDE52,OUT013,1208.9915214116836
NCH42,OUT045,4295.143100316816
FDV08,OUT035,731.7236204672772
FDB47,OUT018,2893.4951150375837
FDC28,OUT010,192.35819810759722
FDD22,OUT046,1822.7621995376671
FDS07,OUT027,3204.9636455819164
DRI13,OUT045,3622.8963399416434
FDG32,OUT018,3173.998746203591
FDU14,OUT017,3825.310262882542
FDD28,OUT019,176.9952193897691
NCP41,OUT017,1789.2492830634835
FDS08,OUT049,2238.670157295147
FDX47,OUT045,2139.7910271486867
FDC53,OUT019,181.08391524726403
FDQ19,OUT035,4022.3086204748843
FDL14,OUT045,2398.4036843647214
FDM33,OUT019,670.0874171176351
FDA51,OUT045,1796.3409927153407
FDZ27,OUT018,595.634898619111
FDT04,OUT046,611.8586864650999
DRC13,OUT049,1899.3990623889856
FDR16,OUT027,4722.295227328534
FDQ03,OUT027,5422.538687940601
FDE38,OUT035,2827.181026676044
DRH23,OUT027,1886.242730799373
FDT11,OUT019,623.7950341629416
FDD09,OUT035,3338.174258208319
FDR40,OUT045,1381.5894400343054
FDX07,OUT017,3415.0141554638326
FDR07,OUT035,1275.9986289932813
FDA51,OUT017,1982.920366429964
FDT59,OUT019,1247.4139147236997
FDF20,OUT017,3361.6236939923892
FDR13,OUT045,1815.9866865564156
FDY26,OUT049,4019.0269602377703
FDW04,OUT017,1945.079068062405
FDK52,OUT017,4483.1481597452785
FDN60,OUT049,3002.8239389044124
FDM09,OUT019,139.75768499927835
FDP46,OUT049,1342.3687123604234
FDB50,OUT019,347.08052485124017
NCQ29,OUT049,3821.0353608863275
FDP16,OUT027,7391.963455360653
FDX33,OUT018,2193.0923169513944
FDP07,OUT010,714.5000297470438
FDN22,OUT046,3466.1771464696294
FDF39,OUT049,5060.992065682871
FDS21,OUT017,1005.3199746562605
NCM42,OUT013,1645.3347499139218
FDK50,OUT019,502.07256761038525
DRF13,OUT027,3992.640993560911
FDH35,OUT018,2094.506130087574
FDP60,OUT018,1247.5270906040923
DRJ49,OUT027,3586.8943024941877
NCT42,OUT019,380.9278638461367
FDE38,OUT049,2825.777187974485
FDI04,OUT049,3251.231256822534
NCH54,OUT045,2613.2698630692826
FDT56,OUT049,889.0081864887413
DRD15,OUT018,2319.538271693541
FDV58,OUT013,2700.784583513037
FDP21,OUT049,3394.643691078982
FDH05,OUT013,3569.898305268878
FDR10,OUT027,4485.200291865414
NCP06,OUT045,2154.8030661109474
FDF33,OUT049,1900.4313432242031
DRK37,OUT013,3572.1781786264
DRH49,OUT045,1355.8206585502578
FDT58,OUT013,2656.8046242264486
FDD41,OUT018,1462.9428185706377
FDP40,OUT018,1671.5313289255892
FDM51,OUT027,2678.3866179105507
FDO45,OUT010,271.4619983637763
FDW33,OUT010,233.06243030833184
FDY24,OUT045,970.7561092170054
FDB10,OUT010,0.0
FDM40,OUT035,2135.110667444507
NCI06,OUT017,3096.716568408508
FDW12,OUT019,403.25379414150166
FDX48,OUT027,4156.204436218838
NCW05,OUT027,2972.8644206256276
FDX27,OUT017,1421.3098842713503
DRM37,OUT045,3957.954644360892
FDA38,OUT045,3607.4018489495766
FDR36,OUT046,811.6200913542589
FDZ45,OUT046,3303.787096759338
FDG05,OUT017,2394.8080187151954
FDK28,OUT013,5205.694421245914
FDV47,OUT045,1099.8922419022222
FDN21,OUT045,2218.7339963854206
FDP20,OUT027,3328.7532513472743
FDI35,OUT045,3585.5393452412573
DRY23,OUT013,765.3886120402494
FDA56,OUT017,2055.9982004808703
FDB09,OUT013,1882.592516864962
NCO26,OUT027,3090.140909201632
FDQ49,OUT018,1970.7488486950328
FDI52,OUT027,3325.9569342730347
FDZ44,OUT027,3103.4764028837135
FDZ09,OUT018,2613.8717958580437
FDY03,OUT049,1956.6410411679406
NCG42,OUT017,2284.2389340521436
DRI13,OUT027,7083.305196063846
FDQ32,OUT013,2036.4583046631822
FDW16,OUT035,1475.1083529998564
FDU27,OUT046,978.8676750118511
FDR28,OUT010,411.1986386036565
FDQ49,OUT010,290.3525792012856
FDS37,OUT046,1892.3510680484633
FDW26,OUT018,2439.4796911722933
FDX12,OUT018,2782.6877088223437
NCP06,OUT013,2259.84348230698
FDW45,OUT010,308.0148143115973
NCN30,OUT049,1559.7537174104432
FDN24,OUT049,872.6945962776877
NCL41,OUT027,1058.2502815024654
FDR02,OUT019,198.41861087888333
FDD09,OUT010,570.847610783221
FDS33,OUT010,210.01873214276543
FDU22,OUT045,2043.7843168378279
FDI53,OUT013,2514.517963736009
DRH01,OUT049,2884.805936864332
FDX32,OUT013,2324.8846610999803
NCP30,OUT018,618.5422746474842
FDB60,OUT045,2937.762690327804
FDB14,OUT049,1361.252695110666
NCP02,OUT035,1119.177406950406
FDJ10,OUT017,2120.7146333054725
FDG34,OUT046,2029.887298166239
NCB18,OUT017,1479.841924088701
FDM16,OUT049,1093.8532977394984
FDW25,OUT018,1365.7486393816243
FDB35,OUT010,266.6162467319973
DRN11,OUT013,2300.444299073316
FDF41,OUT019,938.9334190206139
FDH16,OUT045,1123.0486262781214
NCQ50,OUT018,3567.333762722135
DRH23,OUT018,778.7300969916737
DRJ37,OUT013,2270.6763488756123
DRJ24,OUT027,3848.032382113051
FDY16,OUT035,3104.289950523002
FDQ27,OUT045,2043.1261112706995
FDZ33,OUT045,2140.405583751567
FDF29,OUT045,2045.7774026262066
FDA08,OUT049,2579.6584398993655
FDG31,OUT046,977.5807076383933
FDE34,OUT019,276.8114680502051
NCR30,OUT027,1943.1471246898755
FDV33,OUT035,3964.749821896574
DRZ24,OUT018,1983.8911536223811
NCL54,OUT035,2848.2798788262467
FDR12,OUT049,2914.30511029259
NCC54,OUT046,4516.11485877648
DRN59,OUT013,738.1330110086769
FDX50,OUT019,113.28386917099988
FDV31,OUT027,5193.252654427577
NCA29,OUT027,4971.976207269324
FDW60,OUT049,2628.9021646919086
FDX08,OUT017,3262.243598262109
DRD49,OUT013,3724.495174308671
FDD33,OUT046,3604.1955587908874
FDW35,OUT013,799.8039949183344
FDJ36,OUT017,1728.4354209011713
FDV51,OUT035,2855.760095924031
FDW36,OUT046,1535.6010415007815
FDH35,OUT046,2462.9923416108254
NCS30,OUT027,3232.845907966437
FDN49,OUT017,614.4017122513867
FDL08,OUT018,2681.397695590433
FDI09,OUT013,3211.588450259991
FDP19,OUT018,1697.176784305982
FDU21,OUT010,0.0
NCP41,OUT045,1637.959334914367
FDY10,OUT013,1955.4137555803234
FDP12,OUT018,454.07181039231773
NCN26,OUT049,2046.318647874079
FDK44,OUT013,2587.152292323316
FDC28,OUT049,1530.981464094405
FDJ41,OUT027,6920.9580050998775
NCT29,OUT035,2156.959873416328
NCH42,OUT019,679.9829302507308
FDU60,OUT018,2602.529922064441
FDS02,OUT045,3342.333171518697
FDC51,OUT046,2053.2294947713394
FDU03,OUT013,2933.704289414255
FDX39,OUT045,3416.301411453859
NCY05,OUT010,116.85230132471406
NCL06,OUT027,6535.2908632831895
FDD32,OUT035,1609.2553481157388
NCN41,OUT045,1831.2509846976768
NCX53,OUT049,2525.449425739285
FDU57,OUT019,227.40512640818315
FDQ23,OUT046,1928.8647788930257
FDQ52,OUT045,4540.988990013711
FDC14,OUT045,570.6664431904089
FDY09,OUT035,3416.5584769791503
FDQ28,OUT045,2591.069913983302
FDV25,OUT046,4973.454545432363
FDJ07,OUT035,1919.7784975931281
DRB25,OUT049,1640.6468285432868
FDK52,OUT019,447.1355109390406
FDY52,OUT027,1445.3631944591482
FDB28,OUT046,2977.7963986345558
FDT36,OUT035,642.1728227968517
FDV25,OUT017,4315.626384738889
NCN07,OUT027,3303.532851486094
FDC57,OUT017,3295.8801536196233
FDQ03,OUT018,2739.2452959342972
FDU23,OUT017,3004.3240786246347
NCX41,OUT035,3946.647377464208
NCD06,OUT035,896.2423226409583
FDW08,OUT045,1666.9734404518633
NCU29,OUT017,2638.0785086723035
NCE06,OUT013,2566.2612127747834
FDV52,OUT010,350.13410073415685
FDB02,OUT017,3130.7687216870877
NCR18,OUT045,623.0581276963333
FDK16,OUT049,1488.386165496392
NCQ29,OUT010,157.73941389886568
FDZ01,OUT019,306.970758940902
FDW27,OUT035,2186.699554509942
FDD17,OUT018,3168.982989710108
FDW39,OUT013,2611.499920988013
DRH59,OUT045,1103.3099875188661
FDS52,OUT013,1544.5352042719214
FDU40,OUT027,7401.5501886471975
NCF54,OUT013,2775.515344170688
FDH46,OUT045,1432.4197327361321
NCP14,OUT049,1861.9113596172588
FDH50,OUT049,3423.2417123073838
DRF15,OUT010,183.6281895642478
FDV27,OUT027,2264.5069673627904
NCJ06,OUT049,2203.343516124415
FDN02,OUT018,2807.142037327985
FDQ51,OUT049,617.9911831569257
FDQ07,OUT017,4358.443312852674
FDS45,OUT049,1949.3597026223565
NCJ06,OUT045,2008.4386589297203
FDD36,OUT035,2090.689190990705
FDY25,OUT045,3442.5465392832148
FDU52,OUT046,2299.845924269097
DRK47,OUT017,3565.8317919541496
NCL30,OUT017,2094.9092316084666
FDN22,OUT035,3903.493703131585
NCF30,OUT027,3327.8074573284775
FDK03,OUT035,4967.123761311019
FDT45,OUT017,765.6510811806802
NCC54,OUT027,5994.183708071306
FDP08,OUT018,2997.881710562267
FDU44,OUT046,2544.590688207372
