Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV44,OUT027,4707.2029304096795
FDG02,OUT049,3057.3777509586635
FDA09,OUT013,3555.871952790011
FDT04,OUT013,600.875843385651
FDL58,OUT019,18.727328485323596
FDE52,OUT045,1331.9062425253585
FDW12,OUT035,2799.813894462983
FDL51,OUT017,3092.063211171535
NCY42,OUT027,3264.38197716045
FDR07,OUT017,1333.2001121317057
FDN40,OUT045,1779.096976566896
FDB35,OUT027,2332.540805341991
FDA22,OUT017,2601.4615775541433
NCL06,OUT046,4096.397750563884
FDI35,OUT013,3492.4911212237143
NCW42,OUT045,3716.372562334087
NCX06,OUT049,3099.691283693733
FDC37,OUT027,2769.1787960544107
FDZ14,OUT018,1862.132518985368
DRG49,OUT049,4158.250459136942
NCG06,OUT045,3808.690659080413
DRC36,OUT045,3098.065301348162
FDV21,OUT019,311.82066596578966
FDB53,OUT046,2535.31691559701
DRP47,OUT019,923.9531667712731
FDA14,OUT013,2393.558350759908
DRC24,OUT035,2444.6404666592007
FDW21,OUT018,1621.865698254227
NCH29,OUT046,1489.8524033578258
FDU58,OUT013,3024.6645947109982
FDY27,OUT017,2664.54401468245
FDV56,OUT035,1788.3113325819008
FDT59,OUT046,4040.4976273796638
FDB23,OUT046,3906.6955809903056
FDR49,OUT045,851.09569131371
FDB03,OUT010,612.9661159292057
FDN39,OUT045,2945.8506824356436
FDX02,OUT027,5029.505998857038
FDQ16,OUT027,2837.579000791658
FDU35,OUT018,1565.6512725590396
NCT29,OUT013,2068.4928541407344
FDZ27,OUT046,665.8431688900844
FDN57,OUT017,2223.2717394387555
FDA03,OUT018,1827.6698899383339
FDZ36,OUT045,3007.7728128572426
NCU05,OUT013,1176.1048052983906
FDT39,OUT018,1838.570246565152
FDK60,OUT017,1652.540464428721
FDZ25,OUT017,2905.4331596108736
FDG12,OUT046,2021.4597926951153
DRB01,OUT019,349.8970862716094
NCC43,OUT027,6337.262459505551
FDX13,OUT019,593.2595885041167
FDM22,OUT049,896.2349608626225
FDJ03,OUT027,1303.2276570318577
FDU14,OUT018,3442.337805292528
FDB33,OUT010,552.1685691199675
FDP27,OUT046,3313.0136653225904
FDO38,OUT010,267.9639794704931
FDE28,OUT027,4877.204996118718
FDO27,OUT035,1664.994507867761
DRL23,OUT027,2726.2384573373647
FDS28,OUT046,728.9726416247147
FDX24,OUT013,1383.5148203935248
FDZ02,OUT035,1616.8524715069761
FDL46,OUT045,1770.1939716171848
FDS60,OUT027,4760.854010493767
NCO06,OUT017,526.0415016227098
FDO16,OUT035,1639.9728802372574
FDC60,OUT049,1542.2174510660848
FDA48,OUT018,2760.6589834404167
FDZ36,OUT027,3589.249569022766
FDK27,OUT045,1809.5464479169389
FDW23,OUT018,716.4751236987784
FDM14,OUT018,1332.3244161063226
FDM14,OUT013,1740.9110739821597
FDW60,OUT018,2092.5446497375506
FDE21,OUT013,2022.692881299952
NCM42,OUT035,1831.5454965943643
FDY59,OUT010,153.26720267559108
DRI49,OUT049,1392.871980486067
FDT28,OUT019,376.0925309580755
FDQ22,OUT018,491.2142152474289
FDR60,OUT049,1329.3494638994198
FDC50,OUT019,265.12487593605874
FDV24,OUT013,2480.514734411885
DRF48,OUT010,524.3407280105898
FDQ47,OUT046,677.4626173557731
DRN36,OUT049,1482.1720377855177
NCY06,OUT035,2203.398364399288
FDE52,OUT035,1426.2603168053279
NCB54,OUT045,1907.8533058323524
NCF31,OUT035,2546.0295575732607
FDJ08,OUT027,5205.724452616045
NCC07,OUT017,1822.7535784455504
NCD19,OUT027,1402.4106189264926
FDL46,OUT049,2234.210507132237
FDM20,OUT045,3521.4238136011436
NCI06,OUT010,487.00736914058643
DRM11,OUT035,4088.220934783197
NCH07,OUT018,2418.7264157255963
FDS23,OUT013,2145.5216237528543
FDO49,OUT018,541.1296852517748
FDS35,OUT049,1207.871225762501
DRK39,OUT045,1129.7324328439145
DRI39,OUT049,916.9803765702559
FDV04,OUT017,2588.3759735653352
NCN14,OUT035,3078.876036633772
FDH08,OUT013,3848.0947687345088
FDS20,OUT046,3003.0668533958637
FDV40,OUT049,1238.6709370704743
FDZ48,OUT010,214.1889245243974
FDS24,OUT027,2403.1700753401437
FDK44,OUT049,2926.2629528783054
FDS48,OUT045,2310.976505424534
FDK26,OUT010,600.6936453197247
FDD23,OUT045,3288.89467652248
NCH54,OUT017,2799.3870653359804
NCP14,OUT010,303.24860696863243
FDM60,OUT010,139.5675565795891
FDV24,OUT017,2473.4637510392927
FDH08,OUT018,3293.606657519309
FDS12,OUT027,3673.117700239005
FDR39,OUT027,5200.9288143665835
FDP12,OUT027,1039.6922869284
DRF60,OUT027,4652.32345210317
FDC09,OUT035,1788.9402325125795
FDF50,OUT018,3798.9483543368588
FDG28,OUT035,4094.221590610948
NCE19,OUT017,967.1543707080125
NCM53,OUT010,284.5999676850713
NCN18,OUT049,1783.2386468729333
FDF32,OUT035,3097.2328823196904
FDF11,OUT013,3345.3272980403062
DRI59,OUT049,3639.741209875728
NCG54,OUT035,2758.422302952461
FDM44,OUT046,1608.0033571034505
FDT57,OUT018,2396.728232988369
FDV24,OUT046,2464.581559233913
FDI50,OUT019,570.1811232159021
FDS09,OUT035,880.676989282164
NCC31,OUT027,3639.236452843529
FDQ07,OUT019,522.9051151939004
FDC22,OUT017,3857.916823512449
FDZ56,OUT046,2836.5601017384793
FDZ40,OUT019,142.20549120883925
FDS46,OUT027,3455.198398514684
DRD24,OUT045,2011.4910954906675
FDV45,OUT017,3505.0201935304726
FDL26,OUT045,2369.5895656263124
FDA56,OUT018,1785.2878563460652
FDN27,OUT046,1670.1356941426984
FDM20,OUT049,4570.646862552898
FDO16,OUT017,1433.6542007334906
FDL03,OUT035,3050.4109750778566
FDE58,OUT046,1910.323609459067
FDI02,OUT027,2939.9929244913687
NCC55,OUT019,142.25235531584394
FDR03,OUT018,2906.1918506266707
FDB14,OUT017,1744.9931091910935
FDR45,OUT013,3894.963169472756
NCN07,OUT017,2255.2434057539413
FDM51,OUT019,205.79048875276658
FDT52,OUT027,5972.488559772022
FDL26,OUT046,2508.482158705149
NCZ42,OUT046,4405.715854856097
DRI47,OUT019,400.58487611272494
FDW40,OUT013,2399.6373670587154
FDN34,OUT046,3170.28818851508
FDS01,OUT035,3516.073771888471
NCG55,OUT045,1828.628763808247
FDC11,OUT035,1436.2866364675006
FDX35,OUT018,3314.2761691243218
NCB06,OUT046,2510.8489871628985
FDR09,OUT019,565.8904431789699
FDC53,OUT017,1461.674680510193
FDY45,OUT013,3908.3262110081087
FDA22,OUT010,568.3663481576029
FDE02,OUT035,1822.7975315667668
FDW21,OUT045,1451.4322521748118
FDV34,OUT046,1336.410584297504
FDS59,OUT049,1999.8452739448048
NCW17,OUT017,2310.2195611327065
NCK54,OUT046,2170.711713613083
FDG17,OUT019,468.7816599200796
FDG35,OUT017,2682.1543131931485
FDD08,OUT010,90.19448599553562
NCO07,OUT017,3645.395805248144
FDJ10,OUT010,168.18151505150013
FDW36,OUT017,1618.0820497331113
FDW21,OUT010,294.47130228031574
FDY19,OUT017,2080.388941590817
DRE03,OUT013,624.230618919052
NCC55,OUT049,649.728898324166
FDH52,OUT010,192.07054706420263
FDO09,OUT017,4075.6011057898313
FDU43,OUT045,3699.2713719997246
FDX09,OUT010,409.313643225212
FDH40,OUT019,156.96478295948873
FDW58,OUT017,1660.3786013981462
FDC47,OUT017,3660.720753922479
NCR41,OUT035,1616.9140683858918
DRG49,OUT035,3738.7525455634586
FDC52,OUT027,4072.291628506133
FDY13,OUT046,1362.2532412576402
FDY35,OUT013,740.6683346435127
FDI35,OUT017,3469.6656688856738
NCU18,OUT049,2552.157791820054
FDY33,OUT018,2164.9162600115837
FDC15,OUT027,3628.9834295067476
FDU01,OUT049,3100.3771055392626
NCU42,OUT046,3090.693311683768
NCV29,OUT018,2744.306385579832
NCY30,OUT017,3067.776965558053
FDQ46,OUT049,1850.6573492511238
FDG58,OUT027,3641.045458411803
FDK33,OUT017,3617.516132900618
NCD07,OUT045,1710.7606449142404
NCX29,OUT027,3491.8448482872673
NCT42,OUT013,2118.9717013297345
DRN59,OUT035,768.4700447747709
FDI44,OUT035,1273.5874505509828
FDA45,OUT049,3247.5587385370386
FDP31,OUT045,800.296571403564
FDY01,OUT046,1968.1894314427382
FDT09,OUT018,2041.4284231035358
DRH03,OUT027,2166.5895300084276
FDA36,OUT018,2234.452675907109
NCF31,OUT017,2444.063650332045
FDG14,OUT049,2358.8402434911413
FDG28,OUT027,5274.778022918649
FDU14,OUT049,4288.526136841864
FDY47,OUT019,321.7147487577254
FDI56,OUT049,1556.7803750336652
DRD01,OUT013,765.6519543196355
FDM22,OUT046,986.36855301134
FDH33,OUT013,733.7934301292273
DRZ24,OUT013,2140.716468757727
NCQ38,OUT046,1633.3500829529628
FDO16,OUT027,2211.7043096774323
FDU07,OUT027,4083.648058386797
NCB07,OUT013,3198.6313253796798
FDU48,OUT045,1934.132744581181
NCM43,OUT045,2650.8515657897397
FDR31,OUT010,422.8107916723934
DRK49,OUT018,458.32657534451596
NCI30,OUT010,484.3050393578401
DRD60,OUT017,3192.830335196886
NCG19,OUT046,3816.2211810999484
FDH12,OUT035,1765.278558359396
FDM32,OUT035,1570.1226696114097
FDM27,OUT035,2586.424564937328
NCU53,OUT027,3823.3974916506113
NCQ18,OUT046,1407.38725678537
FDS10,OUT013,2600.9882361505656
FDB33,OUT027,4592.4083989185865
FDI12,OUT013,1340.3496927616475
NCW42,OUT013,3626.7021412002678
NCC06,OUT018,1886.2795981288943
FDW02,OUT017,2298.3203972710066
NCD43,OUT017,1741.008962340586
FDM57,OUT018,1055.719497790021
FDA58,OUT017,3896.900843405686
FDK56,OUT046,2866.859929169277
FDP52,OUT045,4160.75445401071
FDW20,OUT018,1885.1780869499275
FDS52,OUT049,1698.1574041332408
NCT29,OUT018,1723.6457746150118
NCL54,OUT013,3187.559794752814
FDC05,OUT045,3076.3362163564443
FDF34,OUT035,2953.19741335646
FDP03,OUT027,3185.647260338778
FDD32,OUT010,163.99624123004423
FDZ10,OUT045,2336.4195260641013
FDZ40,OUT035,884.862470960933
FDD51,OUT018,522.9316396511933
NCY30,OUT019,333.24272848433
FDP58,OUT017,3742.885663392639
FDV49,OUT017,4253.359284020615
FDY24,OUT019,314.65619945101116
NCO55,OUT017,1785.395719093292
FDR13,OUT017,2098.4386156077862
FDS51,OUT017,1071.5843220586482
FDP26,OUT045,1409.5420246131807
NCB54,OUT027,3409.0864681976673
FDF32,OUT017,3201.3407578330384
FDN31,OUT018,2645.4858477065854
DRM48,OUT017,599.6100502933218
FDN20,OUT049,2448.4646407291852
DRL01,OUT046,3549.5882907027894
FDV56,OUT049,1833.7115437935613
DRH13,OUT027,2737.657892041549
FDA03,OUT017,2443.236615125961
FDF47,OUT027,6962.768715381994
FDX32,OUT046,2499.6622810272124
FDX57,OUT049,1655.3525429895412
NCA30,OUT045,3408.16920039099
FDO49,OUT013,536.7250525057821
FDL04,OUT019,153.4008203104754
DRM48,OUT035,588.663824972944
FDR16,OUT013,2207.442648737309
NCC19,OUT018,3304.224045259234
NCE42,OUT045,3052.93472022325
FDY24,OUT017,1372.8147086137806
FDH19,OUT049,2915.66323298627
FDJ46,OUT013,2494.2633108687583
FDN45,OUT010,618.7584502838749
FDY08,OUT035,2418.5054267504433
FDZ37,OUT035,1474.9524268474304
NCT30,OUT045,797.014538570899
DRY23,OUT018,517.6651633472802
NCZ30,OUT018,1779.2931829303006
FDC44,OUT018,1459.6724114865056
FDB45,OUT035,1672.6899267095641
FDY04,OUT013,2625.130408933318
FDM27,OUT046,2447.8531571034355
FDZ43,OUT017,3977.0882665365552
FDT39,OUT019,308.35681015735827
NCC06,OUT019,399.7376063830068
FDL15,OUT027,4053.1506543579853
FDL57,OUT017,4168.755094866358
FDU08,OUT046,1548.8346758156872
FDK40,OUT017,3806.629666177346
FDQ12,OUT010,578.753977077949
FDS48,OUT017,2468.8366455936307
FDP09,OUT045,3391.9141467978216
FDW21,OUT049,1626.481258986195
FDY25,OUT035,3258.163633918324
DRE13,OUT017,1559.6091106906633
FDV43,OUT019,42.94257358190771
FDD22,OUT045,1585.4976732685714
FDM46,OUT019,249.00432938825838
NCO30,OUT010,457.8356785365072
FDM25,OUT046,2760.806875963469
NCN41,OUT049,2058.5052106352323
FDU24,OUT045,1487.3501166841424
FDZ50,OUT046,3251.0674801192454
FDP45,OUT013,4578.279219620413
NCM54,OUT045,1951.6816000617666
FDW10,OUT019,344.16513148413674
FDP20,OUT017,2286.5213208385794
FDK32,OUT046,2660.0139854570416
FDN52,OUT049,1364.6204360040922
FDM58,OUT045,2011.8486750487273
FDZ46,OUT027,2949.9776208440653
NCA18,OUT018,1614.4889703711233
FDD35,OUT046,1973.166797702164
NCK31,OUT035,779.1101600625898
FDI40,OUT027,2936.5809057903343
FDT50,OUT019,186.5502428125883
NCT06,OUT046,2626.6972917168905
FDT31,OUT035,3111.9949031532183
FDT45,OUT049,858.7127418777216
FDT13,OUT045,3206.547479202445
FDO50,OUT045,1519.4644213808738
NCU18,OUT010,352.0318843751468
NCR54,OUT049,3022.0273839530187
NCO18,OUT018,2701.504470872273
FDU09,OUT045,797.5987788592322
FDT13,OUT018,2579.652167030391
FDE09,OUT046,1751.9308336014233
NCK53,OUT019,249.48593606597956
FDG45,OUT049,2959.9721068690496
DRH15,OUT035,747.1248975325716
FDO21,OUT019,443.8710962675689
FDD14,OUT027,5442.516884318979
FDC09,OUT046,1643.615093975951
FDH45,OUT027,1131.8587565216055
FDV32,OUT046,1243.653541489856
FDG12,OUT035,2171.349196855292
FDS32,OUT013,2446.0467988297482
NCL55,OUT018,3063.1569444567535
DRE01,OUT035,2701.8562004465534
DRE15,OUT049,1200.3076448932602
NCL42,OUT045,2550.6144809426455
FDP31,OUT013,809.0110441315212
FDN33,OUT018,1412.2824590906403
FDZ59,OUT046,3038.5346945053016
FDE45,OUT010,355.88089402823107
FDJ07,OUT013,1934.405564339635
FDQ45,OUT018,2937.7460209361357
FDM33,OUT027,4944.219589109458
FDO15,OUT010,132.119256171924
FDM46,OUT013,1447.4813618331677
FDR03,OUT045,3088.6093981962736
FDY49,OUT018,3135.14477972404
FDQ60,OUT045,1819.61963188531
FDW10,OUT049,1903.0980591176972
FDO51,OUT049,684.3341031141224
FDJ40,OUT018,1251.4874013086633
FDS20,OUT018,2389.1202670216644
FDU45,OUT013,2022.8529682773938
FDV02,OUT035,2888.1134600771907
FDN09,OUT046,3463.943831532846
NCM55,OUT027,5359.818634861527
FDN23,OUT018,2118.430356106983
FDY31,OUT010,417.534496373142
FDW03,OUT010,288.3111610262465
FDD14,OUT046,2544.71372107482
FDV23,OUT017,2085.7471183446028
DRI03,OUT045,2395.118332725024
FDN13,OUT035,1550.6320396524425
FDF45,OUT027,1857.3426109839252
FDU46,OUT035,1626.5718422716106
FDB57,OUT049,4028.466408396129
FDV12,OUT049,1788.21201067618
FDQ58,OUT013,2170.674956524872
NCA18,OUT017,1947.0752125825388
FDH52,OUT049,986.915292874183
FDM24,OUT018,2016.239697937896
NCP43,OUT027,5397.931651382707
NCO18,OUT019,401.53790579795736
FDM32,OUT017,1551.1347117037058
NCL07,OUT017,618.0943066729828
FDK03,OUT013,4482.563710848304
FDP59,OUT017,1524.8087999289319
FDQ24,OUT049,4387.076564203828
FDQ16,OUT018,1453.2238035654386
FDU44,OUT013,2740.6918425033055
FDH28,OUT010,107.80592274620676
FDV28,OUT019,45.720884405451216
FDM22,OUT045,823.4390251408308
FDR56,OUT046,2943.2344093537813
FDV39,OUT049,2620.0448972519334
FDU37,OUT019,277.61906446374087
FDQ11,OUT010,568.2762880786881
FDX02,OUT045,3934.770303498301
NCS42,OUT018,1352.2866124806478
FDY57,OUT027,2542.1886925733506
FDB21,OUT049,3176.674802082307
FDE28,OUT017,4232.613609634079
FDQ55,OUT017,2117.5674129666727
FDA48,OUT049,4063.3361304803443
FDZ19,OUT045,2579.5879540530855
NCC43,OUT045,4425.970445862304
NCV18,OUT046,1355.4831169164113
NCA42,OUT018,1993.7861776131745
FDY45,OUT046,4499.571751894893
NCC30,OUT045,2978.2427893377317
FDM57,OUT013,1257.013905499331
FDL09,OUT010,359.76982820949206
FDB09,OUT027,3433.1973978158667
FDT44,OUT035,1913.5305364816677
NCT06,OUT027,3982.6322668752837
FDX26,OUT049,3428.1916465342756
FDK32,OUT013,2497.5996079955644
DRA12,OUT046,1984.9379076428472
FDO46,OUT010,607.3053887787755
FDE52,OUT013,1304.9288317121056
NCH42,OUT045,3858.7613050802775
FDV08,OUT035,715.9608838687952
FDB47,OUT018,2834.4876736897295
FDC28,OUT010,273.43318628267593
FDD22,OUT046,1884.6151881204396
FDS07,OUT027,3043.9183932747183
DRI13,OUT045,3639.4923434156262
FDG32,OUT018,3358.9020483422346
FDU14,OUT017,4190.057047115222
FDD28,OUT019,157.61403659027155
NCP41,OUT017,1850.076595734745
FDS08,OUT049,2681.2738612954636
FDX47,OUT045,2561.498886890174
FDC53,OUT019,142.81521946579596
FDQ19,OUT035,4639.17845879404
FDL14,OUT045,2602.5452665398566
FDM33,OUT019,571.0081366302425
FDA51,OUT045,1832.3508769740747
FDZ27,OUT018,559.8849735648876
FDT04,OUT046,608.618239009593
DRC13,OUT049,1965.7559403360187
FDR16,OUT027,3121.6719227604076
FDQ03,OUT027,4755.966367024846
FDE38,OUT035,2826.236054098846
DRH23,OUT027,1646.1582249043906
FDT11,OUT019,784.2543809261995
FDD09,OUT035,3295.971061334246
FDR40,OUT045,1200.5619335509195
FDX07,OUT017,3024.603399331817
FDR07,OUT035,1555.6025738185283
FDA51,OUT017,1755.1622278346056
FDT59,OUT019,674.2459352134415
FDF20,OUT017,3419.1563811127453
FDR13,OUT045,1829.486503170209
FDY26,OUT049,3431.2001066844196
FDW04,OUT017,1935.9097931942963
FDK52,OUT017,3348.6358374420774
FDN60,OUT049,2943.5401744968103
FDM09,OUT019,433.42392046236864
FDP46,OUT049,1476.912304633196
FDB50,OUT019,249.39665191463587
NCQ29,OUT049,4874.504900807507
FDP16,OUT027,5538.722360979154
FDX33,OUT018,2327.9520396727758
FDP07,OUT010,516.8083796262283
FDN22,OUT046,2994.92138922868
FDF39,OUT049,4330.565541231025
FDS21,OUT017,1199.3225737670007
NCM42,OUT013,2057.236196807243
FDK50,OUT019,467.94264057400574
DRF13,OUT027,3859.6356951668695
FDH35,OUT018,2764.111234003452
FDP60,OUT018,1210.093790386918
DRJ49,OUT027,3250.7049128897725
NCT42,OUT019,458.51293569477593
FDE38,OUT049,2314.1755425790866
FDI04,OUT049,2878.5202383909514
NCH54,OUT045,2528.812844261303
FDT56,OUT049,881.6669505168338
DRD15,OUT018,2749.515501918877
FDV58,OUT013,2846.5529866607158
FDP21,OUT049,3411.526396176305
FDH05,OUT013,4242.415051068499
FDR10,OUT027,4549.739865454809
NCP06,OUT045,2288.9346801307383
FDF33,OUT049,1982.0738830569157
DRK37,OUT013,2588.6104975042676
DRH49,OUT045,1402.5711556687174
FDT58,OUT013,2745.299273779518
FDD41,OUT018,1492.734179406481
FDP40,OUT018,1692.71087373925
FDM51,OUT027,2388.3665907464015
FDO45,OUT010,257.4303422306439
FDW33,OUT010,263.6610383214902
FDY24,OUT045,1247.2794761045957
FDB10,OUT010,534.490251303665
FDM40,OUT035,2096.5544801581664
NCI06,OUT017,3149.621091967374
FDW12,OUT019,342.17914357483915
FDX48,OUT027,4273.997493669827
NCW05,OUT027,2836.9315396607403
FDX27,OUT017,1381.0124184715146
DRM37,OUT045,2702.4869261062645
FDA38,OUT045,2442.4070625326153
FDR36,OUT046,721.0765230069571
FDZ45,OUT046,3245.8466679058756
FDG05,OUT017,2535.0745796955703
FDK28,OUT013,3832.86422172972
FDV47,OUT045,1203.4449861990865
FDN21,OUT045,2538.23419719605
FDP20,OUT027,3395.8590660418604
FDI35,OUT045,3111.365475186642
DRY23,OUT013,628.2312964954081
FDA56,OUT017,2139.3419672774467
FDB09,OUT013,1949.1248298105756
NCO26,OUT027,2973.6891200362775
FDQ49,OUT018,1973.4772856309096
FDI52,OUT027,3029.828469802729
FDZ44,OUT027,3441.6134699181794
FDZ09,OUT018,2528.297737529453
FDY03,OUT049,1906.50714602407
NCG42,OUT017,2401.127245671866
DRI13,OUT027,5713.875821102425
FDQ32,OUT013,2083.7408726333892
FDW16,OUT035,1429.0387944663441
FDU27,OUT046,713.6496417535711
FDR28,OUT010,444.6181004731907
FDQ49,OUT010,346.4495978239065
FDS37,OUT046,2016.7847525705295
FDW26,OUT018,2956.3766612532336
FDX12,OUT018,2783.629355253906
NCP06,OUT013,2401.1711659033663
FDW45,OUT010,249.88484411784611
NCN30,OUT049,1496.353473808946
FDN24,OUT049,945.8681136106452
NCL41,OUT027,985.8615575589326
FDR02,OUT019,187.96062356407947
FDD09,OUT010,421.10321118097886
FDS33,OUT010,183.56984700410453
FDU22,OUT045,2009.9272954506687
FDI53,OUT013,2475.8198457999556
DRH01,OUT049,3049.7531488041795
FDX32,OUT013,2484.235156094122
NCP30,OUT018,570.4180396652164
FDB60,OUT045,3076.2405489630946
FDB14,OUT049,1434.5888835668743
NCP02,OUT035,1044.5299975137364
FDJ10,OUT017,2225.577365810129
FDG34,OUT046,1878.7388401994792
NCB18,OUT017,1443.9025153455887
FDM16,OUT049,1227.4944432497182
FDW25,OUT018,1202.153476935021
FDB35,OUT010,238.75460230341923
DRN11,OUT013,2438.819295587934
FDF41,OUT019,341.12265487135505
FDH16,OUT045,1180.7045070669255
NCQ50,OUT018,3922.203597351846
DRH23,OUT018,741.0312570780682
DRJ37,OUT013,2160.0349805366254
DRJ24,OUT027,5008.44671616193
FDY16,OUT035,3054.0289875294584
FDQ27,OUT045,1688.898887561305
FDZ33,OUT045,2202.636180820959
FDF29,OUT045,2166.1980272817746
FDA08,OUT049,2570.892583553719
FDG31,OUT046,1002.5909149470403
FDE34,OUT019,588.6060208871329
NCR30,OUT027,2267.223203055258
FDV33,OUT035,4240.195670564593
DRZ24,OUT018,1648.5824943242674
NCL54,OUT035,2731.231450748446
FDR12,OUT049,3118.05322063528
NCC54,OUT046,3845.721229664681
DRN59,OUT013,710.2979748090402
FDX50,OUT019,126.32924508319729
FDV31,OUT027,4711.212732601137
NCA29,OUT027,5124.058502202992
FDW60,OUT049,2626.8673976741534
FDX08,OUT017,3445.631165083262
DRD49,OUT013,3320.3151529657757
FDD33,OUT046,4273.144220456338
FDW35,OUT013,657.5663337665223
FDJ36,OUT017,1813.2848826276584
FDV51,OUT035,2911.1539403516463
FDW36,OUT046,1563.6299215475124
FDH35,OUT046,2461.4489549077125
NCS30,OUT027,3123.2981287753964
FDN49,OUT017,580.4332166255099
FDL08,OUT018,3355.495634265996
FDI09,OUT013,3025.102930159711
FDP19,OUT018,1913.107016676636
FDU21,OUT010,18.1772046245419
NCP41,OUT045,1594.5457700349089
FDY10,OUT013,1982.0721854422661
FDP12,OUT018,461.95889986486577
NCN26,OUT049,2061.1883813795644
FDK44,OUT013,2895.8198971671673
FDC28,OUT049,1603.2018403484283
FDJ41,OUT027,6507.276862916921
NCT29,OUT035,2010.529427755498
NCH42,OUT019,517.5229701535693
FDU60,OUT018,2233.910428768335
FDS02,OUT045,3292.0333725975206
FDC51,OUT046,2007.7729899937121
FDU03,OUT013,3389.4964551363764
FDX39,OUT045,3749.395371393204
NCY05,OUT010,188.94423975359427
NCL06,OUT027,4747.707060776584
FDD32,OUT035,1541.3576486908023
NCN41,OUT045,1886.4768058399222
NCX53,OUT049,2246.836311231014
FDU57,OUT019,366.10729927486636
FDQ23,OUT046,1900.5390699992672
FDQ52,OUT045,2921.021306071776
FDC14,OUT045,631.9662215438004
FDY09,OUT035,3920.641279279059
FDQ28,OUT045,2561.8069867716645
FDV25,OUT046,4032.192327717612
FDJ07,OUT035,1998.5685039723346
DRB25,OUT049,1663.6659487199238
FDK52,OUT019,677.9084475800694
FDY52,OUT027,1796.3944772032594
FDB28,OUT046,3208.191102702705
FDT36,OUT035,684.6586976713786
FDV25,OUT017,4053.014544373251
NCN07,OUT027,3707.5875181356096
FDC57,OUT017,3338.104295990217
FDQ03,OUT018,2814.431493376535
FDU23,OUT017,3147.600969269526
NCX41,OUT035,4260.083394191479
NCD06,OUT035,812.4674761526903
FDW08,OUT045,1573.1972504947757
NCU29,OUT017,2384.0861389145134
NCE06,OUT013,2439.870274251661
FDV52,OUT010,232.09950755657928
FDB02,OUT017,3108.496174685226
NCR18,OUT045,665.842144733731
FDK16,OUT049,1375.9851183991404
NCQ29,OUT010,398.51730515011513
FDZ01,OUT019,272.6100393609354
FDW27,OUT035,2365.8657107939016
FDD17,OUT018,3349.8684544121184
FDW39,OUT013,3066.074365460938
DRH59,OUT045,1005.9993146856941
FDS52,OUT013,1536.7854287810678
FDU40,OUT027,6796.65361663081
NCF54,OUT013,2547.8380309579284
FDH46,OUT045,1568.9921160741405
NCP14,OUT049,1766.0857325771779
FDH50,OUT049,3678.7431543377074
DRF15,OUT010,340.66479227124114
FDV27,OUT027,2316.1499241775964
NCJ06,OUT049,2177.5679797044813
FDN02,OUT018,3040.641830084227
FDQ51,OUT049,688.304148497263
FDQ07,OUT017,3595.7891522189493
FDS45,OUT049,1689.3912619225625
NCJ06,OUT045,2069.501866062184
FDD36,OUT035,2164.379393174853
FDY25,OUT045,3126.239265717366
FDU52,OUT046,2278.0825571779737
DRK47,OUT017,3625.5590881087955
NCL30,OUT017,2147.33734557938
FDN22,OUT035,2891.858194333492
NCF30,OUT027,3403.491328360971
FDK03,OUT035,4987.764247298799
FDT45,OUT017,826.1683462539504
NCC54,OUT027,5265.074851354906
FDP08,OUT018,3261.025927077395
